Result Time,Granularity Period,Object Name,Reliability,67179329,67179330,67179331,67179332,67179333,67179334,67179335,67179336,67179337,67179338,67179343,67179344,67179345,67179346,67179347,67179348,67179457,67179458,67179459,67179460,67179461,67179462,67179463,67179464,67179465,67179466,67179471,67179472,67179473,67179474,67179476,67190586
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3449C, CellID=34493",Reliable,11,0,244,0,135,13,0,63,0,0,0,9,107,1,2,0,11,0,244,0,135,13,0,63,0,0,0,9,107,1,0,1389
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3449B, CellID=34492",Reliable,15,0,201,0,75,9,0,45,0,0,3,6,105,1,4,0,15,0,200,0,75,9,0,45,0,0,3,6,105,1,0,1112
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3449A, CellID=34491",Reliable,28,0,369,0,101,14,0,83,0,0,1,6,116,3,9,0,28,0,369,0,101,14,0,83,0,0,0,6,116,3,0,1801
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3194B, CellID=31942",Reliable,9,0,133,1,45,3,0,48,0,0,3,9,8,0,5,0,9,0,133,1,45,3,0,48,0,0,3,9,8,0,0,452
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3194A, CellID=31941",Reliable,18,0,354,0,115,15,0,138,0,0,5,25,19,1,13,0,18,0,353,0,115,15,0,137,0,0,5,25,19,1,0,1307
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4201C, CellID=42013",Reliable,2,0,50,0,19,2,0,10,0,0,1,4,7,3,2,0,2,0,50,0,19,2,0,10,0,0,1,4,7,3,0,499
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4201B, CellID=42012",Reliable,7,0,84,0,52,7,0,17,0,0,1,9,19,0,2,0,7,0,81,0,52,7,0,17,0,0,1,8,19,0,0,781
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4201A, CellID=42011",Reliable,2,0,21,0,16,0,0,6,0,0,0,0,0,0,2,0,2,0,20,0,16,0,0,6,0,0,0,0,0,0,0,138
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4332B, CellID=43322",Reliable,12,0,106,0,64,7,0,45,0,0,0,8,10,0,12,0,12,0,106,0,64,7,0,45,0,0,0,8,10,0,0,554
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3713C, CellID=37133",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3713B, CellID=37132",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3713A, CellID=37131",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3714C, CellID=37143",Reliable,15,0,308,1,154,12,0,82,0,0,4,17,47,1,6,0,15,0,302,1,153,12,0,82,0,0,4,17,47,1,0,1503
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3714B, CellID=37142",Reliable,4,0,104,0,34,9,0,38,0,0,0,2,33,0,3,0,4,0,102,0,34,9,0,38,0,0,0,1,33,0,0,482
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3714A, CellID=37141",Reliable,2,0,62,0,6,0,0,9,0,0,0,2,20,0,1,0,2,0,62,0,6,0,0,9,0,0,0,2,20,0,0,253
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3317C, CellID=33173",Reliable,65,0,471,0,308,30,0,97,0,0,6,37,78,5,14,0,65,0,470,0,308,30,0,97,0,0,6,37,78,5,0,1687
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3317B, CellID=33172",Reliable,44,0,380,0,193,13,0,82,0,0,10,15,75,0,10,0,44,0,379,0,192,13,0,82,0,0,10,14,75,0,0,1493
2023-03-20 08:00,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3317A, CellID=33171",Reliable,26,0,294,0,95,10,0,78,0,0,1,11,35,0,10,0,26,0,294,0,95,10,0,78,0,0,1,11,35,0,0,1120
