Result Time,Granularity Period,Object Name,Reliability,50331745,50331746
,Minutes,,,None,bit
2023-03-20 08:00,30,"U_4565_VIAL_PTO_PAEZ_PTO_AYACUCHO/ULoCell:NodeB Function Name=U_4565_VIAL_PTO_PAEZ_PTO_AYACUCHO, Local Cell ID=7, Cell Name=N/A",Reliable,812643,1233874320
2023-03-20 08:00,30,"U_4565_VIAL_PTO_PAEZ_PTO_AYACUCHO/ULoCell:NodeB Function Name=U_4565_VIAL_PTO_PAEZ_PTO_AYACUCHO, Local Cell ID=8, Cell Name=N/A",Reliable,447624,748722736
2023-03-20 08:00,30,"U_4025_PUERTO_PAEZ/ULoCell:NodeB Function Name=U_4025_PUERTO_PAEZ, Local Cell ID=0, Cell Name=N/A",Reliable,3120296,3464689008
2023-03-20 08:00,30,"U_4025_PUERTO_PAEZ/ULoCell:NodeB Function Name=U_4025_PUERTO_PAEZ, Local Cell ID=1, Cell Name=N/A",Reliable,1658301,2850269008
2023-03-20 08:00,30,"U_4025_PUERTO_PAEZ/ULoCell:NodeB Function Name=U_4025_PUERTO_PAEZ, Local Cell ID=2, Cell Name=N/A",Reliable,2413739,2960951344
2023-03-20 08:00,30,"U_4025_PUERTO_PAEZ/ULoCell:NodeB Function Name=U_4025_PUERTO_PAEZ, Local Cell ID=3, Cell Name=N/A",Reliable,2356644,2996234944
2023-03-20 08:00,30,"U_4025_PUERTO_PAEZ/ULoCell:NodeB Function Name=U_4025_PUERTO_PAEZ, Local Cell ID=4, Cell Name=N/A",Reliable,1449062,3315772832
2023-03-20 08:00,30,"U_4025_PUERTO_PAEZ/ULoCell:NodeB Function Name=U_4025_PUERTO_PAEZ, Local Cell ID=5, Cell Name=N/A",Reliable,2514292,2685079320
2023-03-20 08:00,30,"U_4025_PUERTO_PAEZ/ULoCell:NodeB Function Name=U_4025_PUERTO_PAEZ, Local Cell ID=6, Cell Name=N/A",Reliable,2645001,3387250528
2023-03-20 08:00,30,"U_4025_PUERTO_PAEZ/ULoCell:NodeB Function Name=U_4025_PUERTO_PAEZ, Local Cell ID=7, Cell Name=N/A",Reliable,1386951,2784004920
2023-03-20 08:00,30,"U_4025_PUERTO_PAEZ/ULoCell:NodeB Function Name=U_4025_PUERTO_PAEZ, Local Cell ID=8, Cell Name=N/A",Reliable,3138123,3469171176
2023-03-20 08:00,30,"U_4543_GUACHARA_APR/ULoCell:NodeB Function Name=U_4543_GUACHARA_APR, Local Cell ID=0, Cell Name=N/A",Reliable,392111,81186976
