Result Time,Granularity Period,Object Name,Reliability,"73410510","73410511","73410513"
,Minutes,,,None,None,None
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS5122F, CellID=51226",Reliable,3.631,2.836,10.983
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS5122E, CellID=51225",Reliable,2.347,1.811,6.15
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS5122D, CellID=51224",Reliable,5.797,3.961,11.817
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3714I, CellID=37149",Reliable,10.206,7.056,26.333
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3714H, CellID=37148",Reliable,5.553,3.45,10.35
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3668A, CellID=36681",Reliable,0,0,0
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3714G, CellID=37147",Reliable,3.272,2.708,7.883
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4010I, CellID=40109",Reliable,5.189,1.786,6.167
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4010H, CellID=40108",Reliable,4.983,2.469,9.75
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4010G, CellID=40107",Reliable,10.472,2.886,8.767
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3858I, CellID=38589",Reliable,21.467,12.319,47.067
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3858H, CellID=38588",Reliable,11.503,8.917,25.567
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3858G, CellID=38587",Reliable,7.467,4.658,23.9
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4055H, CellID=40558",Reliable,3.408,0.614,2.867
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4055G, CellID=40557",Reliable,7.4,2.033,6.783
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS5122C, CellID=51223",Reliable,3.331,1.917,5.733
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3668B, CellID=36682",Reliable,0,0,0
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS5122B, CellID=51222",Reliable,4.033,2.478,6.85
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS5122A, CellID=51221",Reliable,6.556,5.103,18.8
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3842I, CellID=38429",Reliable,12.325,8.542,37.7
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3842H, CellID=38428",Reliable,9.964,5.856,22
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3842G, CellID=38427",Reliable,9.186,5.708,20.117
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3159H, CellID=31598",Reliable,13.944,5.972,20.517
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3159G, CellID=31597",Reliable,19.969,13.142,46.733
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3015I, CellID=30159",Reliable,40.486,17.047,64.95
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3015H, CellID=30158",Reliable,31.528,18.094,65.017
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3015G, CellID=30157",Reliable,13.622,5.958,18.2
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3668C, CellID=36683",Reliable,0,0,0
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4163I, CellID=41639",Reliable,8.703,4.336,14.033
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4163H, CellID=41638",Reliable,11.728,8.667,29.5
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4163G, CellID=41637",Reliable,15.458,7.503,29.067
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3713F, CellID=37136",Reliable,15.619,6.272,19.333
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4613F, CellID=46136",Reliable,8.458,7.142,25.35
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4613E, CellID=46135",Reliable,2.786,1.519,4.867
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4613D, CellID=46134",Reliable,7.556,5.689,18.433
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4332F, CellID=43326",Reliable,11.453,6.275,23.917
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4332E, CellID=43325",Reliable,8.092,5.411,25.667
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4332D, CellID=43324",Reliable,13.881,12.319,44.35
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3864A, CellID=38641",Reliable,3.597,1.55,7.333
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4201F, CellID=42016",Reliable,3.067,0.781,3.6
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4201E, CellID=42015",Reliable,5.247,2.644,10.7
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4201D, CellID=42014",Reliable,2.194,0.581,2.567
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4163F, CellID=41636",Reliable,8.169,2.861,9.217
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4163E, CellID=41635",Reliable,11.128,9.411,28.8
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4163D, CellID=41634",Reliable,15.847,5.417,19.367
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4102E, CellID=41025",Reliable,9.339,4.492,16.4
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4102D, CellID=41024",Reliable,18.703,11.969,36.45
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4055E, CellID=40555",Reliable,2.572,1.025,4.05
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4055D, CellID=40554",Reliable,7.45,4.214,10.8
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3864B, CellID=38642",Reliable,4.85,3.3,11.85
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3842F, CellID=38426",Reliable,11.722,8.381,30.15
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3842E, CellID=38425",Reliable,10.414,6.567,19.267
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3842D, CellID=38424",Reliable,9.339,5.633,19.7
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3720F, CellID=37206",Reliable,7.989,2.481,7.45
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3720E, CellID=37205",Reliable,10.372,3.244,12.683
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3720D, CellID=37204",Reliable,10.978,4.428,15.25
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4010F, CellID=40106",Reliable,5.014,2.989,10.917
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4010E, CellID=40105",Reliable,5.481,2.892,11.55
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS4010D, CellID=40104",Reliable,12.508,5.461,21.7
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3714F, CellID=37146",Reliable,10.167,7.128,23.6
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3864C, CellID=38643",Reliable,11.917,4.389,19.55
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3714E, CellID=37145",Reliable,5.689,4.447,12.967
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3714D, CellID=37144",Reliable,3.65,2.308,8.317
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3936F, CellID=39366",Reliable,21.278,11.119,26.65
