Result Time,Granularity Period,Object Name,Reliability,"67179777","67179778","67179779","67179780","67179781","67179782","67180067","67180068","67180069","67180074","67180076","67180077","67180078","67180079","67180080","67180081","67180082","67180083","67189568","67189572","67190467","67190468","67190469","67190470","67190505","67190506","67190518","67190840","67190841","67191786","67191791","67191818","67191835","67192207","67192208","67192597","67192598","67192599","67192600","67192601","67192602","67192975","67192976","67192977","67192978","67192979","67192980","67196204","67196205","67196233","67196302","73393846","73394051","73394052","73394073","73403805","73403806","73403807","73403842","73421882","73421883","73421886","73422166","73426209","73428672","73428903","73428904","73429092","73429099","73429102","73429471"
,Minutes,,,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3936C, CellID=39363",Reliable,0,0,17,37,43,258,0,0,0,0,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,20,17,0,0,0,135,29,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,27,31,156,,112,4,4,4,0,,0,0,0,0,0,0
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3159D, CellID=31594",Reliable,0,0,41,28,32,402,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,24,41,0,0,0,123,16,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,21,25,296,,80,5,4,1,0,,0,1,0,0,0,0
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3038F, CellID=30386",Reliable,0,0,45,11,20,284,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,45,0,0,0,91,3,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,5,11,243,,49,3,0,5,0,,0,0,0,0,0,0
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3038E, CellID=30385",Reliable,0,0,67,12,16,307,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,67,0,0,0,121,8,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,8,12,218,,66,4,1,1,0,,0,0,0,0,0,0
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3038D, CellID=30384",Reliable,0,0,15,5,6,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,26,3,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,5,232,,16,2,0,0,0,,0,0,0,0,0,0
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3015F, CellID=30156",Reliable,0,0,56,40,47,590,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,31,56,0,0,0,221,31,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,29,35,361,,144,10,2,1,0,,0,0,0,0,0,0
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3015E, CellID=30155",Reliable,0,0,98,54,62,595,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,44,98,0,0,0,275,29,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,36,42,409,,191,7,4,2,0,,0,0,0,0,0,0
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3015D, CellID=30154",Reliable,0,0,70,16,20,313,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,70,0,0,0,111,11,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,14,18,255,,76,5,2,0,0,,0,0,0,0,0,0
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3317F, CellID=33176",Reliable,0,0,109,41,52,666,0,0,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,31,109,0,0,0,273,29,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,35,43,576,,212,19,5,2,0,,0,0,0,0,0,0
2023-02-06 14:30,30,"RNCH-MC4-FAJ/BSC6900UCell:Label=CS3317E, CellID=33175",Reliable,0,0,80,60,75,713,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,49,80,0,0,0,386,43,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,49,60,601,,302,28,3,2,0,,0,1,0,0,0,0
