CELLID,DIA,HORA
37766,07/02/2023,14:30
37767,07/02/2023,14:30
37768,07/02/2023,14:30
37769,07/02/2023,14:30
37781,07/02/2023,14:30
37782,07/02/2023,14:30
37783,07/02/2023,14:30
37784,07/02/2023,14:30
37785,07/02/2023,14:30
37786,07/02/2023,14:30
37787,07/02/2023,14:30
37788,07/02/2023,14:30
37789,07/02/2023,14:30
37821,07/02/2023,14:30
37822,07/02/2023,14:30
37823,07/02/2023,14:30
37824,07/02/2023,14:30
37825,07/02/2023,14:30
37826,07/02/2023,14:30
37831,07/02/2023,14:30
37832,07/02/2023,14:30
37833,07/02/2023,14:30
37834,07/02/2023,14:30
37835,07/02/2023,14:30
37836,07/02/2023,14:30
37837,07/02/2023,14:30
37838,07/02/2023,14:30
37839,07/02/2023,14:30
37881,07/02/2023,14:30
37882,07/02/2023,14:30
37883,07/02/2023,14:30
37884,07/02/2023,14:30
37885,07/02/2023,14:30
37886,07/02/2023,14:30
37887,07/02/2023,14:30
37888,07/02/2023,14:30
37889,07/02/2023,14:30
37891,07/02/2023,14:30
37892,07/02/2023,14:30
37893,07/02/2023,14:30
37894,07/02/2023,14:30
37895,07/02/2023,14:30
37896,07/02/2023,14:30
37897,07/02/2023,14:30
37898,07/02/2023,14:30
37899,07/02/2023,14:30
37901,07/02/2023,14:30
37902,07/02/2023,14:30
37903,07/02/2023,14:30
37904,07/02/2023,14:30
37905,07/02/2023,14:30
37906,07/02/2023,14:30
37911,07/02/2023,14:30
37912,07/02/2023,14:30
37913,07/02/2023,14:30
37914,07/02/2023,14:30
37915,07/02/2023,14:30
37916,07/02/2023,14:30
37921,07/02/2023,14:30
37922,07/02/2023,14:30
37923,07/02/2023,14:30
37924,07/02/2023,14:30
37925,07/02/2023,14:30
37926,07/02/2023,14:30
37931,07/02/2023,14:30
37932,07/02/2023,14:30
37933,07/02/2023,14:30
37934,07/02/2023,14:30
37935,07/02/2023,14:30
37936,07/02/2023,14:30
37937,07/02/2023,14:30
37938,07/02/2023,14:30
37939,07/02/2023,14:30
37941,07/02/2023,14:30
37942,07/02/2023,14:30
37943,07/02/2023,14:30
37944,07/02/2023,14:30
37945,07/02/2023,14:30
37946,07/02/2023,14:30
37947,07/02/2023,14:30
37948,07/02/2023,14:30
37949,07/02/2023,14:30
37981,07/02/2023,14:30
37982,07/02/2023,14:30
37983,07/02/2023,14:30
37984,07/02/2023,14:30
37985,07/02/2023,14:30
37986,07/02/2023,14:30
37987,07/02/2023,14:30
37988,07/02/2023,14:30
37989,07/02/2023,14:30
38001,07/02/2023,14:30
38002,07/02/2023,14:30
38003,07/02/2023,14:30
38004,07/02/2023,14:30
38005,07/02/2023,14:30
38006,07/02/2023,14:30
38021,07/02/2023,14:30
38022,07/02/2023,14:30
38023,07/02/2023,14:30
38024,07/02/2023,14:30
38025,07/02/2023,14:30
38026,07/02/2023,14:30
38027,07/02/2023,14:30
38028,07/02/2023,14:30
38029,07/02/2023,14:30
38041,07/02/2023,14:30
38042,07/02/2023,14:30
38043,07/02/2023,14:30
38044,07/02/2023,14:30
38045,07/02/2023,14:30
38046,07/02/2023,14:30
38051,07/02/2023,14:30
38052,07/02/2023,14:30
38053,07/02/2023,14:30
38054,07/02/2023,14:30
38055,07/02/2023,14:30
38056,07/02/2023,14:30
38057,07/02/2023,14:30
38058,07/02/2023,14:30
38059,07/02/2023,14:30
38081,07/02/2023,14:30
38082,07/02/2023,14:30
38083,07/02/2023,14:30
38084,07/02/2023,14:30
38085,07/02/2023,14:30
38086,07/02/2023,14:30
38087,07/02/2023,14:30
38088,07/02/2023,14:30
38089,07/02/2023,14:30
38091,07/02/2023,14:30
38092,07/02/2023,14:30
38094,07/02/2023,14:30
38095,07/02/2023,14:30
38097,07/02/2023,14:30
38098,07/02/2023,14:30
38101,07/02/2023,14:30
38102,07/02/2023,14:30
38103,07/02/2023,14:30
38104,07/02/2023,14:30
38105,07/02/2023,14:30
38106,07/02/2023,14:30
38107,07/02/2023,14:30
38108,07/02/2023,14:30
38109,07/02/2023,14:30
38111,07/02/2023,14:30
38112,07/02/2023,14:30
38113,07/02/2023,14:30
38114,07/02/2023,14:30
38115,07/02/2023,14:30
38116,07/02/2023,14:30
38117,07/02/2023,14:30
38118,07/02/2023,14:30
38119,07/02/2023,14:30
38121,07/02/2023,14:30
38122,07/02/2023,14:30
38123,07/02/2023,14:30
38124,07/02/2023,14:30
38125,07/02/2023,14:30
38126,07/02/2023,14:30
38127,07/02/2023,14:30
38128,07/02/2023,14:30
38129,07/02/2023,14:30
38131,07/02/2023,14:30
38132,07/02/2023,14:30
38133,07/02/2023,14:30
38134,07/02/2023,14:30
38135,07/02/2023,14:30
38136,07/02/2023,14:30
38141,07/02/2023,14:30
38142,07/02/2023,14:30
38143,07/02/2023,14:30
38144,07/02/2023,14:30
38145,07/02/2023,14:30
38146,07/02/2023,14:30
38147,07/02/2023,14:30
38148,07/02/2023,14:30
38149,07/02/2023,14:30
38161,07/02/2023,14:30
38162,07/02/2023,14:30
38163,07/02/2023,14:30
38164,07/02/2023,14:30
38165,07/02/2023,14:30
38166,07/02/2023,14:30
38167,07/02/2023,14:30
38168,07/02/2023,14:30
38169,07/02/2023,14:30
38171,07/02/2023,14:30
38172,07/02/2023,14:30
38173,07/02/2023,14:30
38174,07/02/2023,14:30
38175,07/02/2023,14:30
38176,07/02/2023,14:30
38177,07/02/2023,14:30
38178,07/02/2023,14:30
38179,07/02/2023,14:30
38181,07/02/2023,14:30
38182,07/02/2023,14:30
38183,07/02/2023,14:30
38184,07/02/2023,14:30
38185,07/02/2023,14:30
38186,07/02/2023,14:30
38187,07/02/2023,14:30
38188,07/02/2023,14:30
38189,07/02/2023,14:30
38211,07/02/2023,14:30
38212,07/02/2023,14:30
38214,07/02/2023,14:30
38215,07/02/2023,14:30
38217,07/02/2023,14:30
38218,07/02/2023,14:30
38231,07/02/2023,14:30
38232,07/02/2023,14:30
38233,07/02/2023,14:30
38234,07/02/2023,14:30
38235,07/02/2023,14:30
38236,07/02/2023,14:30
38237,07/02/2023,14:30
38238,07/02/2023,14:30
38239,07/02/2023,14:30
38241,07/02/2023,14:30
38242,07/02/2023,14:30
38243,07/02/2023,14:30
38244,07/02/2023,14:30
38245,07/02/2023,14:30
38246,07/02/2023,14:30
38247,07/02/2023,14:30
38248,07/02/2023,14:30
38249,07/02/2023,14:30
38291,07/02/2023,14:30
38292,07/02/2023,14:30
38293,07/02/2023,14:30
38294,07/02/2023,14:30
38295,07/02/2023,14:30
38296,07/02/2023,14:30
38297,07/02/2023,14:30
38298,07/02/2023,14:30
38299,07/02/2023,14:30
38391,07/02/2023,14:30
38392,07/02/2023,14:30
38394,07/02/2023,14:30
38395,07/02/2023,14:30
38397,07/02/2023,14:30
38398,07/02/2023,14:30
38401,07/02/2023,14:30
38402,07/02/2023,14:30
38403,07/02/2023,14:30
38404,07/02/2023,14:30
38405,07/02/2023,14:30
38406,07/02/2023,14:30
38407,07/02/2023,14:30
38408,07/02/2023,14:30
38409,07/02/2023,14:30
38411,07/02/2023,14:30
38412,07/02/2023,14:30
38413,07/02/2023,14:30
38414,07/02/2023,14:30
38415,07/02/2023,14:30
38416,07/02/2023,14:30
38421,07/02/2023,14:30
38422,07/02/2023,14:30
38423,07/02/2023,14:30
38424,07/02/2023,14:30
38425,07/02/2023,14:30
38426,07/02/2023,14:30
38427,07/02/2023,14:30
38428,07/02/2023,14:30
38429,07/02/2023,14:30
38451,07/02/2023,14:30
38452,07/02/2023,14:30
38453,07/02/2023,14:30
38454,07/02/2023,14:30
38455,07/02/2023,14:30
38456,07/02/2023,14:30
38457,07/02/2023,14:30
38458,07/02/2023,14:30
38459,07/02/2023,14:30
38461,07/02/2023,14:30
38462,07/02/2023,14:30
38463,07/02/2023,14:30
38464,07/02/2023,14:30
38465,07/02/2023,14:30
38466,07/02/2023,14:30
38511,07/02/2023,14:30
38512,07/02/2023,14:30
38513,07/02/2023,14:30
38514,07/02/2023,14:30
38515,07/02/2023,14:30
38516,07/02/2023,14:30
38517,07/02/2023,14:30
38518,07/02/2023,14:30
38519,07/02/2023,14:30
38521,07/02/2023,14:30
38522,07/02/2023,14:30
38523,07/02/2023,14:30
38524,07/02/2023,14:30
38525,07/02/2023,14:30
38526,07/02/2023,14:30
38527,07/02/2023,14:30
38528,07/02/2023,14:30
38529,07/02/2023,14:30
38531,07/02/2023,14:30
38532,07/02/2023,14:30
38533,07/02/2023,14:30
38534,07/02/2023,14:30
38535,07/02/2023,14:30
38536,07/02/2023,14:30
38537,07/02/2023,14:30
38538,07/02/2023,14:30
38539,07/02/2023,14:30
38581,07/02/2023,14:30
38582,07/02/2023,14:30
38583,07/02/2023,14:30
38584,07/02/2023,14:30
38585,07/02/2023,14:30
38586,07/02/2023,14:30
38587,07/02/2023,14:30
38588,07/02/2023,14:30
38589,07/02/2023,14:30
38591,07/02/2023,14:30
38592,07/02/2023,14:30
38593,07/02/2023,14:30
38594,07/02/2023,14:30
38595,07/02/2023,14:30
38596,07/02/2023,14:30
38601,07/02/2023,14:30
38602,07/02/2023,14:30
38603,07/02/2023,14:30
38604,07/02/2023,14:30
38605,07/02/2023,14:30
38606,07/02/2023,14:30
38607,07/02/2023,14:30
38608,07/02/2023,14:30
38609,07/02/2023,14:30
38621,07/02/2023,14:30
38622,07/02/2023,14:30
38623,07/02/2023,14:30
38624,07/02/2023,14:30
38625,07/02/2023,14:30
38626,07/02/2023,14:30
38627,07/02/2023,14:30
38628,07/02/2023,14:30
38629,07/02/2023,14:30
38641,07/02/2023,14:30
38642,07/02/2023,14:30
38643,07/02/2023,14:30
38644,07/02/2023,14:30
38645,07/02/2023,14:30
38646,07/02/2023,14:30
38647,07/02/2023,14:30
38648,07/02/2023,14:30
38649,07/02/2023,14:30
38651,07/02/2023,14:30
38652,07/02/2023,14:30
38653,07/02/2023,14:30
38654,07/02/2023,14:30
38655,07/02/2023,14:30
38656,07/02/2023,14:30
38657,07/02/2023,14:30
38658,07/02/2023,14:30
38659,07/02/2023,14:30
38711,07/02/2023,14:30
38712,07/02/2023,14:30
38713,07/02/2023,14:30
38714,07/02/2023,14:30
38715,07/02/2023,14:30
38716,07/02/2023,14:30
38717,07/02/2023,14:30
38718,07/02/2023,14:30
38719,07/02/2023,14:30
38731,07/02/2023,14:30
38732,07/02/2023,14:30
38733,07/02/2023,14:30
38734,07/02/2023,14:30
38735,07/02/2023,14:30
38736,07/02/2023,14:30
38737,07/02/2023,14:30
38738,07/02/2023,14:30
38739,07/02/2023,14:30
38741,07/02/2023,14:30
38742,07/02/2023,14:30
38743,07/02/2023,14:30
38744,07/02/2023,14:30
38745,07/02/2023,14:30
38746,07/02/2023,14:30
38747,07/02/2023,14:30
38748,07/02/2023,14:30
38749,07/02/2023,14:30
38751,07/02/2023,14:30
38752,07/02/2023,14:30
38753,07/02/2023,14:30
38754,07/02/2023,14:30
38755,07/02/2023,14:30
38756,07/02/2023,14:30
38757,07/02/2023,14:30
38758,07/02/2023,14:30
38759,07/02/2023,14:30
38821,07/02/2023,14:30
38822,07/02/2023,14:30
38823,07/02/2023,14:30
38831,07/02/2023,14:30
38832,07/02/2023,14:30
38833,07/02/2023,14:30
38834,07/02/2023,14:30
38835,07/02/2023,14:30
38836,07/02/2023,14:30
38837,07/02/2023,14:30
38838,07/02/2023,14:30
38839,07/02/2023,14:30
38851,07/02/2023,14:30
38852,07/02/2023,14:30
38853,07/02/2023,14:30
38854,07/02/2023,14:30
38855,07/02/2023,14:30
38856,07/02/2023,14:30
38857,07/02/2023,14:30
38858,07/02/2023,14:30
38859,07/02/2023,14:30
38871,07/02/2023,14:30
38872,07/02/2023,14:30
38873,07/02/2023,14:30
38874,07/02/2023,14:30
38875,07/02/2023,14:30
38876,07/02/2023,14:30
38877,07/02/2023,14:30
38878,07/02/2023,14:30
38879,07/02/2023,14:30
38891,07/02/2023,14:30
38892,07/02/2023,14:30
38893,07/02/2023,14:30
38894,07/02/2023,14:30
38895,07/02/2023,14:30
38896,07/02/2023,14:30
38897,07/02/2023,14:30
38898,07/02/2023,14:30
38899,07/02/2023,14:30
38901,07/02/2023,14:30
38902,07/02/2023,14:30
38903,07/02/2023,14:30
38904,07/02/2023,14:30
38905,07/02/2023,14:30
38906,07/02/2023,14:30
38907,07/02/2023,14:30
38908,07/02/2023,14:30
38909,07/02/2023,14:30
38931,07/02/2023,14:30
38932,07/02/2023,14:30
38933,07/02/2023,14:30
38934,07/02/2023,14:30
38935,07/02/2023,14:30
38936,07/02/2023,14:30
38937,07/02/2023,14:30
38938,07/02/2023,14:30
38939,07/02/2023,14:30
38951,07/02/2023,14:30
38952,07/02/2023,14:30
38953,07/02/2023,14:30
38954,07/02/2023,14:30
38955,07/02/2023,14:30
38956,07/02/2023,14:30
38957,07/02/2023,14:30
38958,07/02/2023,14:30
38959,07/02/2023,14:30
38961,07/02/2023,14:30
38962,07/02/2023,14:30
38963,07/02/2023,14:30
38964,07/02/2023,14:30
38965,07/02/2023,14:30
38966,07/02/2023,14:30
38967,07/02/2023,14:30
38968,07/02/2023,14:30
38969,07/02/2023,14:30
38991,07/02/2023,14:30
38992,07/02/2023,14:30
38993,07/02/2023,14:30
38994,07/02/2023,14:30
38995,07/02/2023,14:30
38996,07/02/2023,14:30
38997,07/02/2023,14:30
38998,07/02/2023,14:30
38999,07/02/2023,14:30
39001,07/02/2023,14:30
39002,07/02/2023,14:30
39003,07/02/2023,14:30
39004,07/02/2023,14:30
39005,07/02/2023,14:30
39006,07/02/2023,14:30
39031,07/02/2023,14:30
39032,07/02/2023,14:30
39033,07/02/2023,14:30
39034,07/02/2023,14:30
39035,07/02/2023,14:30
39036,07/02/2023,14:30
39037,07/02/2023,14:30
39038,07/02/2023,14:30
39039,07/02/2023,14:30
39041,07/02/2023,14:30
39042,07/02/2023,14:30
39043,07/02/2023,14:30
39044,07/02/2023,14:30
39045,07/02/2023,14:30
39046,07/02/2023,14:30
39047,07/02/2023,14:30
39048,07/02/2023,14:30
39049,07/02/2023,14:30
39061,07/02/2023,14:30
39062,07/02/2023,14:30
39063,07/02/2023,14:30
39064,07/02/2023,14:30
39065,07/02/2023,14:30
39066,07/02/2023,14:30
39067,07/02/2023,14:30
39068,07/02/2023,14:30
39069,07/02/2023,14:30
39081,07/02/2023,14:30
39082,07/02/2023,14:30
39083,07/02/2023,14:30
39084,07/02/2023,14:30
39085,07/02/2023,14:30
39086,07/02/2023,14:30
39087,07/02/2023,14:30
39088,07/02/2023,14:30
39089,07/02/2023,14:30
39121,07/02/2023,14:30
39122,07/02/2023,14:30
39123,07/02/2023,14:30
39124,07/02/2023,14:30
39125,07/02/2023,14:30
39126,07/02/2023,14:30
39127,07/02/2023,14:30
39128,07/02/2023,14:30
39129,07/02/2023,14:30
39141,07/02/2023,14:30
39142,07/02/2023,14:30
39143,07/02/2023,14:30
39144,07/02/2023,14:30
39145,07/02/2023,14:30
39146,07/02/2023,14:30
39147,07/02/2023,14:30
39148,07/02/2023,14:30
39149,07/02/2023,14:30
39181,07/02/2023,14:30
39182,07/02/2023,14:30
39183,07/02/2023,14:30
39184,07/02/2023,14:30
39185,07/02/2023,14:30
39186,07/02/2023,14:30
39211,07/02/2023,14:30
39212,07/02/2023,14:30
39213,07/02/2023,14:30
39214,07/02/2023,14:30
39215,07/02/2023,14:30
39216,07/02/2023,14:30
39217,07/02/2023,14:30
39218,07/02/2023,14:30
39219,07/02/2023,14:30
39221,07/02/2023,14:30
39222,07/02/2023,14:30
39223,07/02/2023,14:30
39224,07/02/2023,14:30
39225,07/02/2023,14:30
39226,07/02/2023,14:30
39227,07/02/2023,14:30
39228,07/02/2023,14:30
39229,07/02/2023,14:30
39261,07/02/2023,14:30
39262,07/02/2023,14:30
39263,07/02/2023,14:30
39264,07/02/2023,14:30
39265,07/02/2023,14:30
39266,07/02/2023,14:30
39267,07/02/2023,14:30
39268,07/02/2023,14:30
39269,07/02/2023,14:30
39291,07/02/2023,14:30
39292,07/02/2023,14:30
39293,07/02/2023,14:30
39294,07/02/2023,14:30
39295,07/02/2023,14:30
39296,07/02/2023,14:30
39297,07/02/2023,14:30
39298,07/02/2023,14:30
39299,07/02/2023,14:30
39301,07/02/2023,14:30
39302,07/02/2023,14:30
39303,07/02/2023,14:30
39304,07/02/2023,14:30
39305,07/02/2023,14:30
39306,07/02/2023,14:30
39307,07/02/2023,14:30
39308,07/02/2023,14:30
39309,07/02/2023,14:30
39321,07/02/2023,14:30
39322,07/02/2023,14:30
39323,07/02/2023,14:30
39324,07/02/2023,14:30
39325,07/02/2023,14:30
39326,07/02/2023,14:30
39327,07/02/2023,14:30
39328,07/02/2023,14:30
39329,07/02/2023,14:30
39341,07/02/2023,14:30
39342,07/02/2023,14:30
39343,07/02/2023,14:30
39344,07/02/2023,14:30
39345,07/02/2023,14:30
39346,07/02/2023,14:30
39347,07/02/2023,14:30
39348,07/02/2023,14:30
39349,07/02/2023,14:30
39351,07/02/2023,14:30
39352,07/02/2023,14:30
39353,07/02/2023,14:30
39354,07/02/2023,14:30
39355,07/02/2023,14:30
39356,07/02/2023,14:30
39361,07/02/2023,14:30
39362,07/02/2023,14:30
39363,07/02/2023,14:30
39364,07/02/2023,14:30
39365,07/02/2023,14:30
39366,07/02/2023,14:30
39367,07/02/2023,14:30
39368,07/02/2023,14:30
39369,07/02/2023,14:30
39391,07/02/2023,14:30
39392,07/02/2023,14:30
39393,07/02/2023,14:30
39394,07/02/2023,14:30
39395,07/02/2023,14:30
39396,07/02/2023,14:30
39397,07/02/2023,14:30
39398,07/02/2023,14:30
39399,07/02/2023,14:30
39401,07/02/2023,14:30
39402,07/02/2023,14:30
39403,07/02/2023,14:30
39404,07/02/2023,14:30
39405,07/02/2023,14:30
39406,07/02/2023,14:30
39407,07/02/2023,14:30
39408,07/02/2023,14:30
39409,07/02/2023,14:30
39411,07/02/2023,14:30
39412,07/02/2023,14:30
39413,07/02/2023,14:30
39414,07/02/2023,14:30
39415,07/02/2023,14:30
39416,07/02/2023,14:30
39417,07/02/2023,14:30
39418,07/02/2023,14:30
39419,07/02/2023,14:30
39421,07/02/2023,14:30
39422,07/02/2023,14:30
39424,07/02/2023,14:30
39425,07/02/2023,14:30
39427,07/02/2023,14:30
39428,07/02/2023,14:30
39431,07/02/2023,14:30
39432,07/02/2023,14:30
39433,07/02/2023,14:30
39434,07/02/2023,14:30
39435,07/02/2023,14:30
39436,07/02/2023,14:30
39471,07/02/2023,14:30
39472,07/02/2023,14:30
39473,07/02/2023,14:30
39474,07/02/2023,14:30
39475,07/02/2023,14:30
39476,07/02/2023,14:30
39477,07/02/2023,14:30
39478,07/02/2023,14:30
39479,07/02/2023,14:30
39511,07/02/2023,14:30
39512,07/02/2023,14:30
39513,07/02/2023,14:30
39514,07/02/2023,14:30
39515,07/02/2023,14:30
39516,07/02/2023,14:30
39517,07/02/2023,14:30
39518,07/02/2023,14:30
39519,07/02/2023,14:30
39541,07/02/2023,14:30
39542,07/02/2023,14:30
39543,07/02/2023,14:30
39544,07/02/2023,14:30
39545,07/02/2023,14:30
39546,07/02/2023,14:30
39547,07/02/2023,14:30
39548,07/02/2023,14:30
39549,07/02/2023,14:30
39561,07/02/2023,14:30
39562,07/02/2023,14:30
39563,07/02/2023,14:30
39564,07/02/2023,14:30
39565,07/02/2023,14:30
39566,07/02/2023,14:30
39567,07/02/2023,14:30
39568,07/02/2023,14:30
39569,07/02/2023,14:30
39591,07/02/2023,14:30
39592,07/02/2023,14:30
39593,07/02/2023,14:30
39594,07/02/2023,14:30
39595,07/02/2023,14:30
39596,07/02/2023,14:30
39597,07/02/2023,14:30
39598,07/02/2023,14:30
39599,07/02/2023,14:30
39601,07/02/2023,14:30
39602,07/02/2023,14:30
39603,07/02/2023,14:30
39604,07/02/2023,14:30
39605,07/02/2023,14:30
39606,07/02/2023,14:30
39607,07/02/2023,14:30
39608,07/02/2023,14:30
39609,07/02/2023,14:30
39611,07/02/2023,14:30
39612,07/02/2023,14:30
39614,07/02/2023,14:30
39615,07/02/2023,14:30
39617,07/02/2023,14:30
39618,07/02/2023,14:30
39641,07/02/2023,14:30
39642,07/02/2023,14:30
39643,07/02/2023,14:30
39644,07/02/2023,14:30
39645,07/02/2023,14:30
39646,07/02/2023,14:30
39647,07/02/2023,14:30
39648,07/02/2023,14:30
39649,07/02/2023,14:30
39651,07/02/2023,14:30
39652,07/02/2023,14:30
39653,07/02/2023,14:30
39654,07/02/2023,14:30
39655,07/02/2023,14:30
39656,07/02/2023,14:30
39657,07/02/2023,14:30
39658,07/02/2023,14:30
39659,07/02/2023,14:30
39711,07/02/2023,14:30
39712,07/02/2023,14:30
39713,07/02/2023,14:30
39714,07/02/2023,14:30
39715,07/02/2023,14:30
39716,07/02/2023,14:30
39741,07/02/2023,14:30
39742,07/02/2023,14:30
39743,07/02/2023,14:30
39744,07/02/2023,14:30
39745,07/02/2023,14:30
39746,07/02/2023,14:30
39747,07/02/2023,14:30
39748,07/02/2023,14:30
39749,07/02/2023,14:30
39751,07/02/2023,14:30
39752,07/02/2023,14:30
39753,07/02/2023,14:30
39754,07/02/2023,14:30
39755,07/02/2023,14:30
39756,07/02/2023,14:30
39757,07/02/2023,14:30
39758,07/02/2023,14:30
39759,07/02/2023,14:30
39781,07/02/2023,14:30
39782,07/02/2023,14:30
39783,07/02/2023,14:30
39784,07/02/2023,14:30
39785,07/02/2023,14:30
39786,07/02/2023,14:30
39787,07/02/2023,14:30
39788,07/02/2023,14:30
39789,07/02/2023,14:30
39821,07/02/2023,14:30
39822,07/02/2023,14:30
39823,07/02/2023,14:30
39824,07/02/2023,14:30
39825,07/02/2023,14:30
39826,07/02/2023,14:30
39827,07/02/2023,14:30
39828,07/02/2023,14:30
39829,07/02/2023,14:30
39831,07/02/2023,14:30
39832,07/02/2023,14:30
39833,07/02/2023,14:30
39834,07/02/2023,14:30
39835,07/02/2023,14:30
39836,07/02/2023,14:30
39871,07/02/2023,14:30
39872,07/02/2023,14:30
39873,07/02/2023,14:30
39874,07/02/2023,14:30
39875,07/02/2023,14:30
39876,07/02/2023,14:30
39877,07/02/2023,14:30
39878,07/02/2023,14:30
39879,07/02/2023,14:30
39882,07/02/2023,14:30
39883,07/02/2023,14:30
39884,07/02/2023,14:30
39885,07/02/2023,14:30
39886,07/02/2023,14:30
39887,07/02/2023,14:30
39888,07/02/2023,14:30
39889,07/02/2023,14:30
39901,07/02/2023,14:30
39902,07/02/2023,14:30
39903,07/02/2023,14:30
39904,07/02/2023,14:30
39905,07/02/2023,14:30
39906,07/02/2023,14:30
39907,07/02/2023,14:30
39908,07/02/2023,14:30
39909,07/02/2023,14:30
39921,07/02/2023,14:30
39922,07/02/2023,14:30
39923,07/02/2023,14:30
39924,07/02/2023,14:30
39925,07/02/2023,14:30
39926,07/02/2023,14:30
39927,07/02/2023,14:30
39928,07/02/2023,14:30
39929,07/02/2023,14:30
39931,07/02/2023,14:30
39932,07/02/2023,14:30
39933,07/02/2023,14:30
39934,07/02/2023,14:30
39935,07/02/2023,14:30
39936,07/02/2023,14:30
39937,07/02/2023,14:30
39938,07/02/2023,14:30
39939,07/02/2023,14:30
39971,07/02/2023,14:30
39972,07/02/2023,14:30
39973,07/02/2023,14:30
39974,07/02/2023,14:30
39975,07/02/2023,14:30
39976,07/02/2023,14:30
39977,07/02/2023,14:30
39978,07/02/2023,14:30
39979,07/02/2023,14:30
39981,07/02/2023,14:30
39982,07/02/2023,14:30
39983,07/02/2023,14:30
39984,07/02/2023,14:30
39985,07/02/2023,14:30
39986,07/02/2023,14:30
40001,07/02/2023,14:30
40002,07/02/2023,14:30
40003,07/02/2023,14:30
40004,07/02/2023,14:30
40005,07/02/2023,14:30
40006,07/02/2023,14:30
40007,07/02/2023,14:30
40008,07/02/2023,14:30
40009,07/02/2023,14:30
40011,07/02/2023,14:30
40014,07/02/2023,14:30
40017,07/02/2023,14:30
40051,07/02/2023,14:30
40052,07/02/2023,14:30
40053,07/02/2023,14:30
40054,07/02/2023,14:30
40055,07/02/2023,14:30
40056,07/02/2023,14:30
40061,07/02/2023,14:30
40062,07/02/2023,14:30
40063,07/02/2023,14:30
40064,07/02/2023,14:30
40065,07/02/2023,14:30
40066,07/02/2023,14:30
40067,07/02/2023,14:30
40068,07/02/2023,14:30
40069,07/02/2023,14:30
40071,07/02/2023,14:30
40072,07/02/2023,14:30
40073,07/02/2023,14:30
40074,07/02/2023,14:30
40075,07/02/2023,14:30
40076,07/02/2023,14:30
40077,07/02/2023,14:30
40078,07/02/2023,14:30
40079,07/02/2023,14:30
40081,07/02/2023,14:30
40082,07/02/2023,14:30
40084,07/02/2023,14:30
40085,07/02/2023,14:30
40087,07/02/2023,14:30
40088,07/02/2023,14:30
40101,07/02/2023,14:30
40102,07/02/2023,14:30
40103,07/02/2023,14:30
40104,07/02/2023,14:30
40105,07/02/2023,14:30
40106,07/02/2023,14:30
40107,07/02/2023,14:30
40108,07/02/2023,14:30
40109,07/02/2023,14:30
40121,07/02/2023,14:30
40122,07/02/2023,14:30
40123,07/02/2023,14:30
40124,07/02/2023,14:30
40125,07/02/2023,14:30
40126,07/02/2023,14:30
40127,07/02/2023,14:30
40128,07/02/2023,14:30
40129,07/02/2023,14:30
40151,07/02/2023,14:30
40152,07/02/2023,14:30
40153,07/02/2023,14:30
40154,07/02/2023,14:30
40155,07/02/2023,14:30
40156,07/02/2023,14:30
40157,07/02/2023,14:30
40158,07/02/2023,14:30
40159,07/02/2023,14:30
40191,07/02/2023,14:30
40192,07/02/2023,14:30
40193,07/02/2023,14:30
40194,07/02/2023,14:30
40195,07/02/2023,14:30
40196,07/02/2023,14:30
40221,07/02/2023,14:30
40222,07/02/2023,14:30
40223,07/02/2023,14:30
40224,07/02/2023,14:30
40225,07/02/2023,14:30
40226,07/02/2023,14:30
40227,07/02/2023,14:30
40228,07/02/2023,14:30
40229,07/02/2023,14:30
40231,07/02/2023,14:30
40232,07/02/2023,14:30
40233,07/02/2023,14:30
40234,07/02/2023,14:30
40235,07/02/2023,14:30
40236,07/02/2023,14:30
40237,07/02/2023,14:30
40238,07/02/2023,14:30
40239,07/02/2023,14:30
40261,07/02/2023,14:30
40262,07/02/2023,14:30
40263,07/02/2023,14:30
40264,07/02/2023,14:30
40265,07/02/2023,14:30
40266,07/02/2023,14:30
40267,07/02/2023,14:30
40268,07/02/2023,14:30
40269,07/02/2023,14:30
40271,07/02/2023,14:30
40272,07/02/2023,14:30
40273,07/02/2023,14:30
40274,07/02/2023,14:30
40275,07/02/2023,14:30
40276,07/02/2023,14:30
40277,07/02/2023,14:30
40278,07/02/2023,14:30
40279,07/02/2023,14:30
40291,07/02/2023,14:30
40292,07/02/2023,14:30
40293,07/02/2023,14:30
40294,07/02/2023,14:30
40295,07/02/2023,14:30
40296,07/02/2023,14:30
40301,07/02/2023,14:30
40302,07/02/2023,14:30
40303,07/02/2023,14:30
40341,07/02/2023,14:30
40342,07/02/2023,14:30
40343,07/02/2023,14:30
40344,07/02/2023,14:30
40345,07/02/2023,14:30
40346,07/02/2023,14:30
40347,07/02/2023,14:30
40348,07/02/2023,14:30
40349,07/02/2023,14:30
40351,07/02/2023,14:30
40352,07/02/2023,14:30
40353,07/02/2023,14:30
40354,07/02/2023,14:30
40355,07/02/2023,14:30
40356,07/02/2023,14:30
40361,07/02/2023,14:30
40362,07/02/2023,14:30
40363,07/02/2023,14:30
40364,07/02/2023,14:30
40365,07/02/2023,14:30
40366,07/02/2023,14:30
40367,07/02/2023,14:30
40368,07/02/2023,14:30
40369,07/02/2023,14:30
40381,07/02/2023,14:30
40382,07/02/2023,14:30
40383,07/02/2023,14:30
40384,07/02/2023,14:30
40385,07/02/2023,14:30
40386,07/02/2023,14:30
