CELLID,NODEBID,COD RF,NODEBNAME,RNC,Estado,Región RF,Region Comercial,Latitud,Longitud
44673,4467,3491,Makro BRN,ACA,Barinas,Occidente,Andes,8.636491,-70.230442
44674,4467,3491,Makro BRN,ACA,Barinas,Occidente,Andes,8.636491,-70.230442
44675,4467,3491,Makro BRN,ACA,Barinas,Occidente,Andes,8.636491,-70.230442
44676,4467,3491,Makro BRN,ACA,Barinas,Occidente,Andes,8.636491,-70.230442
44677,4467,3491,Makro BRN,ACA,Barinas,Occidente,Andes,8.636491,-70.230442
44678,4467,3491,Makro BRN,ACA,Barinas,Occidente,Andes,8.636491,-70.230442
44679,4467,3491,Makro BRN,ACA,Barinas,Occidente,Andes,8.636491,-70.230442
44711,4471,4245,Av Bolivar Oeste Maturin,PTO,Monagas,Oriente,Oriente,9.737908,-63.198275
44712,4471,4245,Av Bolivar Oeste Maturin,PTO,Monagas,Oriente,Oriente,9.737908,-63.198275
44713,4471,4245,Av Bolivar Oeste Maturin,PTO,Monagas,Oriente,Oriente,9.737908,-63.198275
44714,4471,4245,Av Bolivar Oeste Maturin,PTO,Monagas,Oriente,Oriente,9.737908,-63.198275
44715,4471,4245,Av Bolivar Oeste Maturin,PTO,Monagas,Oriente,Oriente,9.737908,-63.198275
44716,4471,4245,Av Bolivar Oeste Maturin,PTO,Monagas,Oriente,Oriente,9.737908,-63.198275
44717,4471,4245,Av Bolivar Oeste Maturin,PTO,Monagas,Oriente,Oriente,9.737908,-63.198275
44718,4471,4245,Av Bolivar Oeste Maturin,PTO,Monagas,Oriente,Oriente,9.737908,-63.198275
44719,4471,4245,Av Bolivar Oeste Maturin,PTO,Monagas,Oriente,Oriente,9.737908,-63.198275
44721,4472,4275,Av España Ciudad Bolivar,PTO,Bolívar,Oriente,Guayana,8.070158,-63.552997
44722,4472,4275,Av España Ciudad Bolivar,PTO,Bolívar,Oriente,Guayana,8.070158,-63.552997
44723,4472,4275,Av España Ciudad Bolivar,PTO,Bolívar,Oriente,Guayana,8.070158,-63.552997
44724,4472,4275,Av España Ciudad Bolivar,PTO,Bolívar,Oriente,Guayana,8.070158,-63.552997
44725,4472,4275,Av España Ciudad Bolivar,PTO,Bolívar,Oriente,Guayana,8.070158,-63.552997
44726,4472,4275,Av España Ciudad Bolivar,PTO,Bolívar,Oriente,Guayana,8.070158,-63.552997
44727,4472,4275,Av España Ciudad Bolivar,PTO,Bolívar,Oriente,Guayana,8.070158,-63.552997
44728,4472,4275,Av España Ciudad Bolivar,PTO,Bolívar,Oriente,Guayana,8.070158,-63.552997
44729,4472,4275,Av España Ciudad Bolivar,PTO,Bolívar,Oriente,Guayana,8.070158,-63.552997
44731,4473,4357,Ciudad Bolivar Centro,PTO,Bolívar,Oriente,Guayana,8.127769,-63.547636
44732,4473,4357,Ciudad Bolivar Centro,PTO,Bolívar,Oriente,Guayana,8.127769,-63.547636
44733,4473,4357,Ciudad Bolivar Centro,PTO,Bolívar,Oriente,Guayana,8.127769,-63.547636
44734,4473,4357,Ciudad Bolivar Centro,PTO,Bolívar,Oriente,Guayana,8.127769,-63.547636
44735,4473,4357,Ciudad Bolivar Centro,PTO,Bolívar,Oriente,Guayana,8.127769,-63.547636
44736,4473,4357,Ciudad Bolivar Centro,PTO,Bolívar,Oriente,Guayana,8.127769,-63.547636
44737,4473,4357,Ciudad Bolivar Centro,PTO,Bolívar,Oriente,Guayana,8.127769,-63.547636
44738,4473,4357,Ciudad Bolivar Centro,PTO,Bolívar,Oriente,Guayana,8.127769,-63.547636
44739,4473,4357,Ciudad Bolivar Centro,PTO,Bolívar,Oriente,Guayana,8.127769,-63.547636
44751,4475,4419,Antonio Jose de Sucre MNG,PTO,Monagas,Oriente,Oriente,9.734214,-63.213414
44752,4475,4419,Antonio Jose de Sucre MNG,PTO,Monagas,Oriente,Oriente,9.734214,-63.213414
44753,4475,4419,Antonio Jose de Sucre MNG,PTO,Monagas,Oriente,Oriente,9.734214,-63.213414
44754,4475,4419,Antonio Jose de Sucre MNG,PTO,Monagas,Oriente,Oriente,9.734214,-63.213414
44755,4475,4419,Antonio Jose de Sucre MNG,PTO,Monagas,Oriente,Oriente,9.734214,-63.213414
44756,4475,4419,Antonio Jose de Sucre MNG,PTO,Monagas,Oriente,Oriente,9.734214,-63.213414
44757,4475,4419,Antonio Jose de Sucre MNG,PTO,Monagas,Oriente,Oriente,9.734214,-63.213414
44758,4475,4419,Antonio Jose de Sucre MNG,PTO,Monagas,Oriente,Oriente,9.734214,-63.213414
44759,4475,4419,Antonio Jose de Sucre MNG,PTO,Monagas,Oriente,Oriente,9.734214,-63.213414
44761,4476,1460,Biscucuy Centro PTG,ACA,Portuguesa,Central,Centro Occidente,9.360269,-69.983775
44762,4476,1460,Biscucuy Centro PTG,ACA,Portuguesa,Central,Centro Occidente,9.360269,-69.983775
44763,4476,1460,Biscucuy Centro PTG,ACA,Portuguesa,Central,Centro Occidente,9.360269,-69.983775
44764,4476,1460,Biscucuy Centro PTG,ACA,Portuguesa,Central,Centro Occidente,9.360269,-69.983775
44765,4476,1460,Biscucuy Centro PTG,ACA,Portuguesa,Central,Centro Occidente,9.360269,-69.983775
44766,4476,1460,Biscucuy Centro PTG,ACA,Portuguesa,Central,Centro Occidente,9.360269,-69.983775
44767,4476,1460,Biscucuy Centro PTG,ACA,Portuguesa,Central,Centro Occidente,9.360269,-69.983775
44768,4476,1460,Biscucuy Centro PTG,ACA,Portuguesa,Central,Centro Occidente,9.360269,-69.983775
44769,4476,1460,Biscucuy Centro PTG,ACA,Portuguesa,Central,Centro Occidente,9.360269,-69.983775
44771,4477,1495,Cabudare Sur LAR,BTO,Lara,Central,Centro Occidente,10.015603,-69.264469
44772,4477,1495,Cabudare Sur LAR,BTO,Lara,Central,Centro Occidente,10.015603,-69.264469
44773,4477,1495,Cabudare Sur LAR,BTO,Lara,Central,Centro Occidente,10.015603,-69.264469
44774,4477,1495,Cabudare Sur LAR,BTO,Lara,Central,Centro Occidente,10.015603,-69.264469
44775,4477,1495,Cabudare Sur LAR,BTO,Lara,Central,Centro Occidente,10.015603,-69.264469
44776,4477,1495,Cabudare Sur LAR,BTO,Lara,Central,Centro Occidente,10.015603,-69.264469
44777,4477,1495,Cabudare Sur LAR,BTO,Lara,Central,Centro Occidente,10.015603,-69.264469
44778,4477,1495,Cabudare Sur LAR,BTO,Lara,Central,Centro Occidente,10.015603,-69.264469
44779,4477,1495,Cabudare Sur LAR,BTO,Lara,Central,Centro Occidente,10.015603,-69.264469
44781,4478,4713,Tipuro MVS,PTO,Monagas,Oriente,Oriente,9.794519,-63.190356
44782,4478,4713,Tipuro MVS,PTO,Monagas,Oriente,Oriente,9.794519,-63.190356
44783,4478,4713,Tipuro MVS,PTO,Monagas,Oriente,Oriente,9.794519,-63.190356
44784,4478,4713,Tipuro MVS,PTO,Monagas,Oriente,Oriente,9.794519,-63.190356
44785,4478,4713,Tipuro MVS,PTO,Monagas,Oriente,Oriente,9.794519,-63.190356
44786,4478,4713,Tipuro MVS,PTO,Monagas,Oriente,Oriente,9.794519,-63.190356
44787,4478,4713,Tipuro MVS,PTO,Monagas,Oriente,Oriente,9.794519,-63.190356
44788,4478,4713,Tipuro MVS,PTO,Monagas,Oriente,Oriente,9.794519,-63.190356
44789,4478,4713,Tipuro MVS,PTO,Monagas,Oriente,Oriente,9.794519,-63.190356
44831,4483,2561,Kennedy,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.424297,-67.020775
44832,4483,2561,Kennedy,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.424297,-67.020775
44833,4483,2561,Kennedy,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.424297,-67.020775
44834,4483,2561,Kennedy,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.424297,-67.020775
44835,4483,2561,Kennedy,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.424297,-67.020775
44836,4483,2561,Kennedy,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.424297,-67.020775
44837,4483,2561,Kennedy,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.424297,-67.020775
44838,4483,2561,Kennedy,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.424297,-67.020775
44839,4483,2561,Kennedy,FAJ,Distrito Capital,Gran Caracas,Gran Caracas,10.424297,-67.020775
44881,4488,4273,Macagua Puerto Ordaz,PTO,Bolívar,Oriente,Guayana,8.310686,-62.648553
44882,4488,4273,Macagua Puerto Ordaz,PTO,Bolívar,Oriente,Guayana,8.310686,-62.648553
44883,4488,4273,Macagua Puerto Ordaz,PTO,Bolívar,Oriente,Guayana,8.310686,-62.648553
44884,4488,4273,Macagua Puerto Ordaz,PTO,Bolívar,Oriente,Guayana,8.310686,-62.648553
44885,4488,4273,Macagua Puerto Ordaz,PTO,Bolívar,Oriente,Guayana,8.310686,-62.648553
44886,4488,4273,Macagua Puerto Ordaz,PTO,Bolívar,Oriente,Guayana,8.310686,-62.648553
44887,4488,4273,Macagua Puerto Ordaz,PTO,Bolívar,Oriente,Guayana,8.310686,-62.648553
44888,4488,4273,Macagua Puerto Ordaz,PTO,Bolívar,Oriente,Guayana,8.310686,-62.648553
44889,4488,4273,Macagua Puerto Ordaz,PTO,Bolívar,Oriente,Guayana,8.310686,-62.648553
44901,4490,4418,Pinto Salinas MNG,PTO,Monagas,Oriente,Oriente,9.736214,-63.175553
44902,4490,4418,Pinto Salinas MNG,PTO,Monagas,Oriente,Oriente,9.736214,-63.175553
44903,4490,4418,Pinto Salinas MNG,PTO,Monagas,Oriente,Oriente,9.736214,-63.175553
44904,4490,4418,Pinto Salinas MNG,PTO,Monagas,Oriente,Oriente,9.736214,-63.175553
44905,4490,4418,Pinto Salinas MNG,PTO,Monagas,Oriente,Oriente,9.736214,-63.175553
44906,4490,4418,Pinto Salinas MNG,PTO,Monagas,Oriente,Oriente,9.736214,-63.175553
44907,4490,4418,Pinto Salinas MNG,PTO,Monagas,Oriente,Oriente,9.736214,-63.175553
44908,4490,4418,Pinto Salinas MNG,PTO,Monagas,Oriente,Oriente,9.736214,-63.175553
44909,4490,4418,Pinto Salinas MNG,PTO,Monagas,Oriente,Oriente,9.736214,-63.175553
44951,4495,3451,Santa Ines BRN,ACA,Barinas,Occidente,Andes,8.25763,-69.89883
44952,4495,3451,Santa Ines BRN,ACA,Barinas,Occidente,Andes,8.25763,-69.89883
44953,4495,3451,Santa Ines BRN,ACA,Barinas,Occidente,Andes,8.25763,-69.89883
44954,4495,3451,Santa Ines BRN,ACA,Barinas,Occidente,Andes,8.25763,-69.89883
44955,4495,3451,Santa Ines BRN,ACA,Barinas,Occidente,Andes,8.25763,-69.89883
44956,4495,3451,Santa Ines BRN,ACA,Barinas,Occidente,Andes,8.25763,-69.89883
44957,4495,3451,Santa Ines BRN,ACA,Barinas,Occidente,Andes,8.25763,-69.89883
44958,4495,3451,Santa Ines BRN,ACA,Barinas,Occidente,Andes,8.25763,-69.89883
44959,4495,3451,Santa Ines BRN,ACA,Barinas,Occidente,Andes,8.25763,-69.89883
44961,4496,2564,San Pedro - Paseo Los Ilustres,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486169,-66.891631
44962,4496,2564,San Pedro - Paseo Los Ilustres,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486169,-66.891631
44963,4496,2564,San Pedro - Paseo Los Ilustres,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486169,-66.891631
44964,4496,2564,San Pedro - Paseo Los Ilustres,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486169,-66.891631
44965,4496,2564,San Pedro - Paseo Los Ilustres,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486169,-66.891631
44966,4496,2564,San Pedro - Paseo Los Ilustres,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486169,-66.891631
44967,4496,2564,San Pedro - Paseo Los Ilustres,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486169,-66.891631
44968,4496,2564,San Pedro - Paseo Los Ilustres,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486169,-66.891631
44969,4496,2564,San Pedro - Paseo Los Ilustres,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.486169,-66.891631
45001,4500,2390,Hospital periferico de Coche,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.442365,-66.925792
45002,4500,2390,Hospital periferico de Coche,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.442365,-66.925792
45003,4500,2390,Hospital periferico de Coche,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.442365,-66.925792
45004,4500,2390,Hospital periferico de Coche,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.442365,-66.925792
45005,4500,2390,Hospital periferico de Coche,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.442365,-66.925792
45006,4500,2390,Hospital periferico de Coche,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.442365,-66.925792
45007,4500,2390,Hospital periferico de Coche,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.442365,-66.925792
45008,4500,2390,Hospital periferico de Coche,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.442365,-66.925792
45009,4500,2390,Hospital periferico de Coche,LMS,Distrito Capital,Gran Caracas,Gran Caracas,10.442365,-66.925792
45011,4501,1458,San Carlos Sur  COJ,ACA,Cojedes,Central,Centro Occidente,9.65813,-68.588692
45012,4501,1458,San Carlos Sur  COJ,ACA,Cojedes,Central,Centro Occidente,9.65813,-68.588692
45013,4501,1458,San Carlos Sur  COJ,ACA,Cojedes,Central,Centro Occidente,9.65813,-68.588692
45014,4501,1458,San Carlos Sur  COJ,ACA,Cojedes,Central,Centro Occidente,9.65813,-68.588692
45015,4501,1458,San Carlos Sur  COJ,ACA,Cojedes,Central,Centro Occidente,9.65813,-68.588692
45016,4501,1458,San Carlos Sur  COJ,ACA,Cojedes,Central,Centro Occidente,9.65813,-68.588692
45017,4501,1458,San Carlos Sur  COJ,ACA,Cojedes,Central,Centro Occidente,9.65813,-68.588692
45018,4501,1458,San Carlos Sur  COJ,ACA,Cojedes,Central,Centro Occidente,9.65813,-68.588692
45019,4501,1458,San Carlos Sur  COJ,ACA,Cojedes,Central,Centro Occidente,9.65813,-68.588692
45021,4502,4223,Mochima SUC,LCH,Sucre,Oriente,Oriente,10.327597,-64.324305
45022,4502,4223,Mochima SUC,LCH,Sucre,Oriente,Oriente,10.327597,-64.324305
45023,4502,4223,Mochima SUC,LCH,Sucre,Oriente,Oriente,10.327597,-64.324305
45071,4507,2379,Teleferico Caracas,CNT,Vargas,Gran Caracas,Gran Caracas,10.542441,-66.882222
45072,4507,2379,Teleferico Caracas,CNT,Vargas,Gran Caracas,Gran Caracas,10.542441,-66.882222
45073,4507,2379,Teleferico Caracas,CNT,Vargas,Gran Caracas,Gran Caracas,10.542441,-66.882222
45074,4507,2379,Teleferico Caracas,CNT,Vargas,Gran Caracas,Gran Caracas,10.542441,-66.882222
45075,4507,2379,Teleferico Caracas,CNT,Vargas,Gran Caracas,Gran Caracas,10.542441,-66.882222
45076,4507,2379,Teleferico Caracas,CNT,Vargas,Gran Caracas,Gran Caracas,10.542441,-66.882222
45077,4507,2379,Teleferico Caracas,CNT,Vargas,Gran Caracas,Gran Caracas,10.542441,-66.882222
45078,4507,2379,Teleferico Caracas,CNT,Vargas,Gran Caracas,Gran Caracas,10.542441,-66.882222
45079,4507,2379,Teleferico Caracas,CNT,Vargas,Gran Caracas,Gran Caracas,10.542441,-66.882222
45081,4508,2635,Parque La Aguada,LUR,Miranda,Gran Caracas,Gran Caracas,10.500455,-66.802431
45082,4508,2635,Parque La Aguada,LUR,Miranda,Gran Caracas,Gran Caracas,10.500455,-66.802431
45083,4508,2635,Parque La Aguada,LUR,Miranda,Gran Caracas,Gran Caracas,10.500455,-66.802431
45084,4508,2635,Parque La Aguada,LUR,Miranda,Gran Caracas,Gran Caracas,10.500455,-66.802431
45085,4508,2635,Parque La Aguada,LUR,Miranda,Gran Caracas,Gran Caracas,10.500455,-66.802431
45086,4508,2635,Parque La Aguada,LUR,Miranda,Gran Caracas,Gran Caracas,10.500455,-66.802431
45111,4511,2796,Chacao Sur GSM,LMS,Miranda,Gran Caracas,Gran Caracas,10.491198,-66.858636
45112,4511,2796,Chacao Sur GSM,LMS,Miranda,Gran Caracas,Gran Caracas,10.491198,-66.858636
45114,4511,2796,Chacao Sur GSM,LMS,Miranda,Gran Caracas,Gran Caracas,10.491198,-66.858636
45115,4511,2796,Chacao Sur GSM,LMS,Miranda,Gran Caracas,Gran Caracas,10.491198,-66.858636
45117,4511,2796,Chacao Sur GSM,LMS,Miranda,Gran Caracas,Gran Caracas,10.491198,-66.858636
45118,4511,2796,Chacao Sur GSM,LMS,Miranda,Gran Caracas,Gran Caracas,10.491198,-66.858636
45121,4512,2428,Esquina Padre Sierra,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.505964,-66.91633
45122,4512,2428,Esquina Padre Sierra,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.505964,-66.91633
45123,4512,2428,Esquina Padre Sierra,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.505964,-66.91633
45124,4512,2428,Esquina Padre Sierra,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.505964,-66.91633
45125,4512,2428,Esquina Padre Sierra,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.505964,-66.91633
45126,4512,2428,Esquina Padre Sierra,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.505964,-66.91633
45127,4512,2428,Esquina Padre Sierra,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.505964,-66.91633
45128,4512,2428,Esquina Padre Sierra,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.505964,-66.91633
45129,4512,2428,Esquina Padre Sierra,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.505964,-66.91633
45131,4513,2421,Tribunales I,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.500214,-66.913886
45132,4513,2421,Tribunales I,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.500214,-66.913886
45133,4513,2421,Tribunales I,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.500214,-66.913886
45134,4513,2421,Tribunales I,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.500214,-66.913886
45135,4513,2421,Tribunales I,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.500214,-66.913886
45136,4513,2421,Tribunales I,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.500214,-66.913886
45137,4513,2421,Tribunales I,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.500214,-66.913886
45138,4513,2421,Tribunales I,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.500214,-66.913886
45139,4513,2421,Tribunales I,CNT,Distrito Capital,Gran Caracas,Gran Caracas,10.500214,-66.913886
45151,4515,2407,Avenida El Parque,LMS,Miranda,Gran Caracas,Gran Caracas,10.491797,-66.86158
45152,4515,2407,Avenida El Parque,LMS,Miranda,Gran Caracas,Gran Caracas,10.491797,-66.86158
45153,4515,2407,Avenida El Parque,LMS,Miranda,Gran Caracas,Gran Caracas,10.491797,-66.86158
45154,4515,2407,Avenida El Parque,LMS,Miranda,Gran Caracas,Gran Caracas,10.491797,-66.86158
45155,4515,2407,Avenida El Parque,LMS,Miranda,Gran Caracas,Gran Caracas,10.491797,-66.86158
45156,4515,2407,Avenida El Parque,LMS,Miranda,Gran Caracas,Gran Caracas,10.491797,-66.86158
45157,4515,2407,Avenida El Parque,LMS,Miranda,Gran Caracas,Gran Caracas,10.491797,-66.86158
45158,4515,2407,Avenida El Parque,LMS,Miranda,Gran Caracas,Gran Caracas,10.491797,-66.86158
45159,4515,2407,Avenida El Parque,LMS,Miranda,Gran Caracas,Gran Caracas,10.491797,-66.86158
45251,4525,1773,Las Delicias LAR,BTO,Lara,Central,Centro Occidente,9.820686,-69.31883
45252,4525,1773,Las Delicias LAR,BTO,Lara,Central,Centro Occidente,9.820686,-69.31883
45253,4525,1773,Las Delicias LAR,BTO,Lara,Central,Centro Occidente,9.820686,-69.31883
45254,4525,1773,Las Delicias LAR,BTO,Lara,Central,Centro Occidente,9.820686,-69.31883
45255,4525,1773,Las Delicias LAR,BTO,Lara,Central,Centro Occidente,9.820686,-69.31883
45256,4525,1773,Las Delicias LAR,BTO,Lara,Central,Centro Occidente,9.820686,-69.31883
45257,4525,1773,Las Delicias LAR,BTO,Lara,Central,Centro Occidente,9.820686,-69.31883
45258,4525,1773,Las Delicias LAR,BTO,Lara,Central,Centro Occidente,9.820686,-69.31883
45259,4525,1773,Las Delicias LAR,BTO,Lara,Central,Centro Occidente,9.820686,-69.31883
45261,4526,1774,Maimire YAR,BTO,Yaracuy,Central,Centro Occidente,10.26202,-69.00784
45262,4526,1774,Maimire YAR,BTO,Yaracuy,Central,Centro Occidente,10.26202,-69.00784
45263,4526,1774,Maimire YAR,BTO,Yaracuy,Central,Centro Occidente,10.26202,-69.00784
45311,4531,4403,Barrio Blanco,LCH,Anzoátegui,Oriente,Oriente,8.872575,-64.144989
45312,4531,4403,Barrio Blanco,LCH,Anzoátegui,Oriente,Oriente,8.872575,-64.144989
45313,4531,4403,Barrio Blanco,LCH,Anzoátegui,Oriente,Oriente,8.872575,-64.144989
45314,4531,4403,Barrio Blanco,LCH,Anzoátegui,Oriente,Oriente,8.872575,-64.144989
45315,4531,4403,Barrio Blanco,LCH,Anzoátegui,Oriente,Oriente,8.872575,-64.144989
45316,4531,4403,Barrio Blanco,LCH,Anzoátegui,Oriente,Oriente,8.872575,-64.144989
45317,4531,4403,Barrio Blanco,LCH,Anzoátegui,Oriente,Oriente,8.872575,-64.144989
45318,4531,4403,Barrio Blanco,LCH,Anzoátegui,Oriente,Oriente,8.872575,-64.144989
45319,4531,4403,Barrio Blanco,LCH,Anzoátegui,Oriente,Oriente,8.872575,-64.144989
45341,4534,4300,CANTV Las Americas,PTO,Bolívar,Oriente,Guayana,8.307853,-62.718219
45342,4534,4300,CANTV Las Americas,PTO,Bolívar,Oriente,Guayana,8.307853,-62.718219
45343,4534,4300,CANTV Las Americas,PTO,Bolívar,Oriente,Guayana,8.307853,-62.718219
45344,4534,4300,CANTV Las Americas,PTO,Bolívar,Oriente,Guayana,8.307853,-62.718219
45345,4534,4300,CANTV Las Americas,PTO,Bolívar,Oriente,Guayana,8.307853,-62.718219
45346,4534,4300,CANTV Las Americas,PTO,Bolívar,Oriente,Guayana,8.307853,-62.718219
45347,4534,4300,CANTV Las Americas,PTO,Bolívar,Oriente,Guayana,8.307853,-62.718219
45348,4534,4300,CANTV Las Americas,PTO,Bolívar,Oriente,Guayana,8.307853,-62.718219
45349,4534,4300,CANTV Las Americas,PTO,Bolívar,Oriente,Guayana,8.307853,-62.718219
45351,4535,4305,Libertador Ciudad Bolivar (Las Moreas),PTO,Bolívar,Oriente,Guayana,8.13113,-63.526997
45352,4535,4305,Libertador Ciudad Bolivar (Las Moreas),PTO,Bolívar,Oriente,Guayana,8.13113,-63.526997
45353,4535,4305,Libertador Ciudad Bolivar (Las Moreas),PTO,Bolívar,Oriente,Guayana,8.13113,-63.526997
45354,4535,4305,Libertador Ciudad Bolivar (Las Moreas),PTO,Bolívar,Oriente,Guayana,8.13113,-63.526997
45355,4535,4305,Libertador Ciudad Bolivar (Las Moreas),PTO,Bolívar,Oriente,Guayana,8.13113,-63.526997
45356,4535,4305,Libertador Ciudad Bolivar (Las Moreas),PTO,Bolívar,Oriente,Guayana,8.13113,-63.526997
45357,4535,4305,Libertador Ciudad Bolivar (Las Moreas),PTO,Bolívar,Oriente,Guayana,8.13113,-63.526997
45358,4535,4305,Libertador Ciudad Bolivar (Las Moreas),PTO,Bolívar,Oriente,Guayana,8.13113,-63.526997
45359,4535,4305,Libertador Ciudad Bolivar (Las Moreas),PTO,Bolívar,Oriente,Guayana,8.13113,-63.526997
45361,4536,1552,Micro GSM Av. Jose Antonio Paez Acarigua,ACA,Portuguesa,Central,Centro Occidente,9.56588,-69.201053
45362,4536,1552,Micro GSM Av. Jose Antonio Paez Acarigua,ACA,Portuguesa,Central,Centro Occidente,9.56588,-69.201053
45363,4536,1552,Micro GSM Av. Jose Antonio Paez Acarigua,ACA,Portuguesa,Central,Centro Occidente,9.56588,-69.201053
45364,4536,1552,Micro GSM Av. Jose Antonio Paez Acarigua,ACA,Portuguesa,Central,Centro Occidente,9.56588,-69.201053
45365,4536,1552,Micro GSM Av. Jose Antonio Paez Acarigua,ACA,Portuguesa,Central,Centro Occidente,9.56588,-69.201053
45366,4536,1552,Micro GSM Av. Jose Antonio Paez Acarigua,ACA,Portuguesa,Central,Centro Occidente,9.56588,-69.201053
45367,4536,1552,Micro GSM Av. Jose Antonio Paez Acarigua,ACA,Portuguesa,Central,Centro Occidente,9.56588,-69.201053
45368,4536,1552,Micro GSM Av. Jose Antonio Paez Acarigua,ACA,Portuguesa,Central,Centro Occidente,9.56588,-69.201053
45369,4536,1552,Micro GSM Av. Jose Antonio Paez Acarigua,ACA,Portuguesa,Central,Centro Occidente,9.56588,-69.201053
45371,4537,1783,Micro GSM  Av. Venezuela BTO,BTO,Lara,Central,Centro Occidente,10.072908,-69.311914
45372,4537,1783,Micro GSM  Av. Venezuela BTO,BTO,Lara,Central,Centro Occidente,10.072908,-69.311914
45373,4537,1783,Micro GSM  Av. Venezuela BTO,BTO,Lara,Central,Centro Occidente,10.072908,-69.311914
45374,4537,1783,Micro GSM  Av. Venezuela BTO,BTO,Lara,Central,Centro Occidente,10.072908,-69.311914
45375,4537,1783,Micro GSM  Av. Venezuela BTO,BTO,Lara,Central,Centro Occidente,10.072908,-69.311914
45376,4537,1783,Micro GSM  Av. Venezuela BTO,BTO,Lara,Central,Centro Occidente,10.072908,-69.311914
45377,4537,1783,Micro GSM  Av. Venezuela BTO,BTO,Lara,Central,Centro Occidente,10.072908,-69.311914
45378,4537,1783,Micro GSM  Av. Venezuela BTO,BTO,Lara,Central,Centro Occidente,10.072908,-69.311914
45379,4537,1783,Micro GSM  Av. Venezuela BTO,BTO,Lara,Central,Centro Occidente,10.072908,-69.311914
45391,4539,3479,Hospital Razetti BRN,ACA,Barinas,Occidente,Andes,8.620714,-70.205414
45392,4539,3479,Hospital Razetti BRN,ACA,Barinas,Occidente,Andes,8.620714,-70.205414
45393,4539,3479,Hospital Razetti BRN,ACA,Barinas,Occidente,Andes,8.620714,-70.205414
45394,4539,3479,Hospital Razetti BRN,ACA,Barinas,Occidente,Andes,8.620714,-70.205414
45395,4539,3479,Hospital Razetti BRN,ACA,Barinas,Occidente,Andes,8.620714,-70.205414
45396,4539,3479,Hospital Razetti BRN,ACA,Barinas,Occidente,Andes,8.620714,-70.205414
45397,4539,3479,Hospital Razetti BRN,ACA,Barinas,Occidente,Andes,8.620714,-70.205414
45398,4539,3479,Hospital Razetti BRN,ACA,Barinas,Occidente,Andes,8.620714,-70.205414
45399,4539,3479,Hospital Razetti BRN,ACA,Barinas,Occidente,Andes,8.620714,-70.205414
45441,4544,1772,Trinidad La Capilla PTG,ACA,Portuguesa,Central,Centro Occidente,8.714569,-68.832297
45442,4544,1772,Trinidad La Capilla PTG,ACA,Portuguesa,Central,Centro Occidente,8.714569,-68.832297
45443,4544,1772,Trinidad La Capilla PTG,ACA,Portuguesa,Central,Centro Occidente,8.714569,-68.832297
45444,4544,1772,Trinidad La Capilla PTG,ACA,Portuguesa,Central,Centro Occidente,8.714569,-68.832297
45445,4544,1772,Trinidad La Capilla PTG,ACA,Portuguesa,Central,Centro Occidente,8.714569,-68.832297
45446,4544,1772,Trinidad La Capilla PTG,ACA,Portuguesa,Central,Centro Occidente,8.714569,-68.832297
