2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=CT4273G, CellID=42737",Reliable,0,0,0,0,0,0,0,0,0,0,10314880,316800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9884160,1272640,0,53760,0,0,0,0,0,0,0,6821336,12349448,4.283,0,,,,,,,,,,,3.099,5.153,,,,,,,,,,,,,,,,,,,5.249,11.818,,30.373,,,,,,,,1.733,2.596,52455.024,60001.455,0,0,10534.063,9846.563,52.5,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=CT4439I, CellID=44399",Reliable,0,0,0,0,0,0,0,0,0,0,18857280,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11399360,35104000,0,0,0,0,0,0,0,0,0,972888,677728,0.25,0,,,,,,,,,,,5.235,4.8,,,,,,,,,,,,,,,,,,,4.826,13.12,,,,,,,,,,1.667,2.46,1575.083,2955.039,0,0,45140.938,18385.938,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=CT4439H, CellID=44398",Reliable,0,0,0,0,0,0,0,0,0,0,13136320,0,9280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34746560,9775040,0,0,0,0,0,0,0,0,0,1058968,530616,0.183,0,,,,,,,,,,,10.035,,8.923,,,,,,,,,,,,,,,,,,7.064,12.823,,,,,,,,,,1.7,2.109,1389.074,1576.51,0,0,41458.75,12741.563,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=CT4439G, CellID=44397",Reliable,0,0,0,0,0,0,0,0,0,0,7821760,12480,64640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9444800,9771840,0,0,0,0,0,0,0,0,0,755384,433560,0.033,0,,,,,,,,,,,8.787,6.933,30.491,,,,,,,,,,,,,,,,,,4.978,13.276,,,,,,,,,,1.628,2.068,1287.452,1089.435,0,0,17839.063,7634.063,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=CT4439F, CellID=44396",Reliable,0,0,0,0,0,0,0,0,0,0,25122880,62400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23694720,29606080,0,0,0,0,0,0,0,0,0,1453744,955936,0.95,0,,,,,,,,,,,4,10.13,,,,,,,,,,,,,,,,,,,5.591,13.548,,,,,,,,,,1.673,2.266,9117.78,13124.594,0,0,50463.438,23908.125,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=CT4439E, CellID=44395",Reliable,0,0,0,0,0,0,0,0,0,0,6177600,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9536000,10035840,0,0,0,0,0,0,0,0,0,579168,404632,0.1,0,,,,,,,,,,,11.142,0.928,,,,,,,,,,,,,,,,,,,6.913,13.924,,,,,,,,,,1.778,2.146,1250.287,1201.851,0,0,17596.875,6020,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=CT4439D, CellID=44394",Reliable,0,0,0,0,0,0,0,0,0,0,6878080,38720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9820800,11615360,0,0,0,0,0,0,0,0,0,867824,552840,0.25,0,,,,,,,,,,,8.12,12.331,,,,,,,,,,,,,,,,,,,5.953,13.527,,,,,,,,,,1.695,1.988,3102.842,3643.029,0,0,17747.5,6087.813,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3689I, CellID=36899",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3689H, CellID=36898",Reliable,0,0,0,0,0,0,0,0,0,0,5438720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4645440,175680,0,158400,0,0,0,0,0,0,0,3674192,5253000,0.933,0,,,,,,,,,,,4.03,,,,,,,,,,,,,,,,,,,,5.553,13.932,,15.888,,,,,,,,1.801,2.423,8671.363,12393.808,0,0,3993.75,4683.125,66.563,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3689G, CellID=36897",Reliable,0,0,0,0,0,0,0,0,0,0,5288000,31360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4827200,433280,0,43520,0,0,0,0,0,0,0,4706120,6955824,1.7,0,,,,,,,,,,,2.609,9.446,,,,,,,,,,,,,,,,,,,5.308,11.441,,44.408,,,,,,,,1.88,2.56,17300.783,22352.576,0,0,4424.375,4736.25,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC4411I, CellID=44119",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC4411H, CellID=44118",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC4411G, CellID=44117",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3407F, CellID=34076",Reliable,0,0,0,0,0,0,0,0,0,0,1157440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1374400,0,0,0,0,0,0,0,0,0,0,1066592,1425504,0.45,0,,,,,,,,,,,5.576,,,,,,,,,,,,,,,,,,,,5.499,,,,,,,,,,,1.84,2.472,4365.013,5751.117,0,0,1335.313,1120.938,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3407E, CellID=34075",Reliable,0,0,0,0,0,0,0,0,0,0,15274880,14400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17359040,664960,0,68160,0,0,0,0,0,0,0,6917840,9476168,5.883,0,,,,,,,,,,,3.252,4.364,,,,,,,,,,,,,,,,,,,5.67,12.001,,45.44,,,,,,,,1.742,2.531,63726.387,72061.385,0,0,16914.688,14215.313,66.563,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3407D, CellID=34074",Reliable,0,0,0,0,0,0,0,0,0,0,12550080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10084480,34560,0,0,0,0,0,0,0,0,0,5070592,5470512,2.633,0,,,,,,,,,,,5.133,0,,,,,,,,,,,,,,,,,,,5.213,10.601,,,,,,,,,,1.798,2.362,32403.085,34593.68,0,0,9389.688,11758.75,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC5121I, CellID=51219",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC5121H, CellID=51218",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC5121G, CellID=51217",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC5121F, CellID=51216",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC5121E, CellID=51215",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC5121D, CellID=51214",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3743I, CellID=37439",Reliable,0,0,0,0,0,0,0,0,0,0,5172800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4807680,3975360,0,1158400,0,0,0,672960,0,0,0,3980264,5931600,1.433,0,,,,,,,,,,,0.891,,,,,,,,,,,,,,,,,,,,5.247,12.696,,38.408,,,,61.739,,,,1.728,2.311,11253.929,15810.976,0,0,6905,4870.938,784.688,0,0,0,542.5,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3743H, CellID=37438",Reliable,0,0,0,0,0,0,0,0,0,0,7311040,11840,7680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16778240,73786560,0,431680,0,0,0,44800,0,0,0,7378704,9583200,2.767,0,,,,,,,,,,,2.383,8.457,3.024,,,,,,,,,,,,,,,,,,6.321,12.252,,42.53,,,,77.241,,,,1.765,2.365,31979.161,35875.647,0,0,75514.688,6767.813,301.563,0,0,0,5.313,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3743G, CellID=37437",Reliable,0,0,0,0,0,0,0,0,0,0,9098240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15256640,90955520,0,268480,0,0,0,304960,0,0,0,8425544,11064392,3.033,0,,,,,,,,,,,1.455,,0,,,,,,,,,,,,,,,,,,6.059,11.894,,51.042,,,,31.118,,,,1.757,2.394,33594.693,33000.523,0,0,89481.563,7611.875,90.938,0,0,0,211.875,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3743F, CellID=37436",Reliable,0,0,0,0,0,0,0,0,0,0,5242560,20480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5063040,3908160,0,1335040,0,0,0,0,0,0,0,3542632,5491584,0.883,0,,,,,,,,,,,2.332,3.346,,,,,,,,,,,,,,,,,,,5.342,12.377,,34.885,,,,,,,,1.72,2.425,10831.43,10418.748,0,0,7295,5008.75,835.625,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3743E, CellID=37435",Reliable,0,0,0,0,0,0,0,0,0,0,11855360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16023040,72215680,0,3134080,0,0,0,189760,0,0,0,7112600,9504248,2.35,0,,,,,,,,,,,2.976,,0,,,,,,,,,,,,,,,,,,5.894,12.291,,32.28,,,,26.916,,,,1.747,2.376,30427.027,26684.086,0,0,77108.125,10444.375,1731.563,0,0,0,46.875,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3743D, CellID=37434",Reliable,0,0,0,0,0,0,0,0,0,0,19237760,15360,73600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22973760,94753280,0,2884160,0,0,0,14080,0,0,0,8553816,11556048,3.883,0,,,,,,,,,,,2.28,6.347,0.978,,,,,,,,,,,,,,,,,,6.225,12.143,,30.469,,,,46.933,,,,1.756,2.398,44827.625,45988.564,0,0,100269.688,16062.813,1363.125,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3495I, CellID=34959",Reliable,0,0,0,0,0,0,0,0,0,0,3381440,43840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443520,463680,0,0,0,0,0,0,0,0,0,2787576,5631696,0.183,0,,,,,,,,,,,0.806,7.801,,,,,,,,,,,,,,,,,,,4.89,11.73,,,,,,,,,,1.748,2.689,1738.505,2089.354,0,0,1641.875,3176.563,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3495H, CellID=34958",Reliable,0,0,47680,0,0,0,0,0,0,0,3944000,0,30720,0,0,0,0,0,0,0,0,0,6080,0,0,0,0,0,0,0,3085120,7360,0,17920,0,0,0,0,0,0,0,2998424,5132384,0.95,0,,,1.929,,,,,,,,2.055,,13.714,,,,,,,,,,4.75,,,,,,,,5.076,5.662,,22.4,,,,,,,,1.778,2.631,10127.293,13044.474,0,0,2916.25,3785.938,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3495G, CellID=34957",Reliable,0,0,0,0,0,0,0,0,0,0,1795200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765120,8960,0,0,0,0,0,0,0,0,0,1359544,3005576,0.15,0,,,,,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,4.902,6.4,,,,,,,,,,1.758,2.677,721.235,1110.551,0,0,692.5,1697.5,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3495F, CellID=34956",Reliable,0,0,0,0,0,0,0,0,0,0,2879040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1792640,16640,0,0,0,0,0,640,0,0,0,2323336,4613288,0.9,0,,,,,,,,,,,1.533,,,,,,,,,,,,,,,,,,,,4.938,7.924,,,,,,3.2,,,,1.68,2.649,11140.911,13218.012,0,0,1665,2714.688,0,0,0,0,0.313,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3495E, CellID=34955",Reliable,0,0,105280,0,0,0,0,0,0,0,2593600,6400,332800,0,0,0,0,0,0,0,0,0,34560,0,0,0,0,0,0,0,1487680,0,0,0,0,0,0,0,0,0,0,2914584,5493632,0.383,0,,,3.223,,,,,,,,0.755,3.556,5.271,,,,,,,,,,5.629,,,,,,,,4.752,,,,,,,,,,,1.776,2.63,3154.873,4127.426,0,0,1347.813,2816.875,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3495D, CellID=34954",Reliable,0,0,0,0,0,0,0,0,0,0,3661120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2127360,80320,0,0,0,0,0,0,0,0,0,1468176,2836824,0.667,0,,,,,,,,,,,1.144,,,,,,,,,,,,,,,,,,,,4.674,10.81,,,,,,,,,,1.764,2.872,6765.55,8653.877,0,0,1981.563,3440.625,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3289I, CellID=32899",Reliable,0,0,0,0,0,0,0,0,0,0,2108160,4160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384960,708800,0,905600,0,0,0,0,0,0,0,855096,1133760,0.317,0,,,,,,,,,,,2.809,0.187,,,,,,,,,,,,,,,,,,,5.359,12.617,,53.208,,,,,,,,1.945,2.416,1829.256,1763.707,0,0,1649.688,2025.313,428.438,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3289H, CellID=32898",Reliable,0,0,0,0,0,0,0,0,0,0,839680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371840,678400,0,891520,0,0,0,880640,0,0,0,992048,1324312,0.05,0,,,,,,,,,,,7.136,0,,,,,,,,,,,,,,,,,,,5.14,10.942,,42.212,,,,44.32,,,,1.945,2.568,173.469,494.755,0,0,352.813,513.438,110.938,0,0,0,102.5,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3289G, CellID=32897",Reliable,0,0,0,0,0,0,0,0,0,0,15903360,10880,363200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13611200,30929280,0,28230400,0,0,0,48248960,0,0,0,5911704,12052088,3.283,0,,,,,,,,,,,2.521,1.225,15.972,,,,,,,,,,,,,,,,,,5.286,11.705,,35.598,,,,62.479,,,,1.839,2.665,34239.842,41088.38,0,0,42551.25,15548.438,27063.438,0,0,0,46365,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3289F, CellID=32896",Reliable,0,0,0,0,0,0,0,0,0,0,2612800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1796800,329920,0,289920,0,0,0,129280,0,0,0,735136,1328576,0.583,0,,,,,,,,,,,3.626,,,,,,,,,,,,,,,,,,,,4.485,11.142,,37.652,,,,26.766,,,,1.819,2.57,7594.696,7197.907,0,0,1837.813,2503.75,14.688,0,0,0,35.313,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3289E, CellID=32895",Reliable,0,0,0,0,0,0,0,0,0,0,977920,0,23040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,928640,1032960,0,905280,0,0,0,987840,0,0,0,1139440,1276888,0.117,0,,,,,,,,,,,5.856,,19.2,,,,,,,,,,,,,,,,,,5.554,12.008,,42.621,,,,41.858,,,,1.939,2.347,1725.832,1365.063,0,0,803.438,598.438,473.75,0,0,0,163.438,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC3289D, CellID=32894",Reliable,0,0,0,0,0,0,0,0,0,0,11894400,145600,61440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13457280,28868800,0,26401600,0,0,0,67550080,0,0,0,6121128,11718504,1.733,0,,,,,,,,,,,5.73,7.109,15.917,,,,,,,,,,,,,,,,,,5.475,11.645,,33.695,,,,63.39,,,,1.862,2.609,18889.354,22812.665,0,0,39732.5,11526.563,24651.875,0,0,0,65655,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC4299I, CellID=42999",Reliable,0,0,0,0,0,0,0,0,0,0,7471680,5392960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005760,2470720,0,1873280,0,0,0,1131200,0,0,0,4092552,6788288,2.117,0,,,,,,,,,,,1.699,6.07,,,,,,,,,,,,,,,,,,,4.937,11.746,,34.159,,,,56.617,,,,1.852,2.644,20575.33,23639.665,0,0,8183.438,10652.5,911.875,0,0,0,503.438,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC4299H, CellID=42998",Reliable,0,0,0,0,0,0,0,0,0,0,10558400,576320,264640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8636160,24650560,0,28538560,0,0,0,60352640,0,0,0,3819016,9270216,2.617,0,,,,,,,,,,,1.402,2.847,17.619,,,,,,,,,,,,,,,,,,5.18,11.352,,31.997,,,,53.743,,,,1.675,2.613,13286,12807.966,0,0,31415,10807.813,26660.625,0,0,0,58001.875,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC4299G, CellID=42997",Reliable,0,0,0,0,0,0,0,0,0,0,12860160,542400,268160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9431680,32008000,0,44320640,0,0,0,99134400,0,0,0,3607360,9168808,2.933,0,,,,,,,,,,,3.379,2.432,28.168,,,,,,,,,,,,,,,,,,5.058,11.977,,34.744,,,,53.942,,,,1.643,2.532,28948.107,32842.968,0,0,39844.688,13142.5,42835,0,0,0,95867.5,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC4299F, CellID=42996",Reliable,0,0,0,0,0,0,0,0,0,0,5150080,3216640,24320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5488320,1639040,0,1911680,0,0,0,2350080,0,0,0,3451632,5896504,1.833,0,,,,,,,,,,,1.136,6.616,11.692,,,,,,,,,,,,,,,,,,5.115,11.032,,40.787,,,,58.46,,,,1.817,2.685,14481.756,17223.684,0,0,5970.313,6866.563,610.313,0,0,0,484.375,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC4299E, CellID=42995",Reliable,0,0,0,0,0,0,0,0,0,0,14679360,498240,276480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14288960,23875840,0,22855680,0,0,0,56615360,0,0,0,4651656,10658176,4.583,0,,,,,,,,,,,2.038,2.081,7.517,,,,,,,,,,,,,,,,,,5.043,11.056,,31.49,,,,49.285,,,,1.697,2.628,24843.325,33869.972,0,0,36067.5,14821.563,21033.438,0,0,0,52707.5,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC4299D, CellID=42994",Reliable,0,0,0,0,0,0,0,0,0,0,13721600,331200,225600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12267840,29896320,0,42461440,0,0,0,124753600,0,0,0,3523760,8597696,3.133,0,,,,,,,,,,,3.419,2.783,21.988,,,,,,,,,,,,,,,,,,5.368,11.532,,33.955,,,,60.765,,,,1.634,2.532,24938.278,25012.358,0,0,40253.125,13530.313,40111.25,0,0,0,119999.063,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC5132I, CellID=51329",Reliable,0,0,0,0,0,0,0,0,0,0,5397120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3342080,515840,0,11200,0,0,0,0,0,0,0,1637992,2257640,0.8,0,,,,,,,,,,,5.833,,,,,,,,,,,,,,,,,,,,5.519,12.687,,16,,,,,,,,1.83,2.376,7301.217,8411.807,0,0,3153.75,4853.125,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC5132H, CellID=51328",Reliable,0,0,0,0,0,0,0,0,0,0,1648320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114880,319360,0,46400,0,0,0,0,0,0,0,2343592,2844144,0.167,0,,,,,,,,,,,1.28,,,,,,,,,,,,,,,,,,,,5.541,10.495,,29.182,,,,,,,,1.783,2.278,1557.78,2118.701,0,0,874.375,1225.625,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC5132G, CellID=51327",Reliable,0,0,0,0,0,0,0,0,0,0,844480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633920,305600,0,143360,0,0,0,75840,0,0,0,570560,850104,0.35,0,,,,,,,,,,,4.152,,,,,,,,,,,,,,,,,,,,5.217,13.281,,38.538,,,,189.6,,,,1.787,2.423,2640.307,5057.409,0,0,597.5,691.563,7.813,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC5132F, CellID=51326",Reliable,0,0,0,0,0,0,0,0,0,0,2362560,22080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032960,571840,0,94080,0,0,0,496640,0,0,0,1464272,2123488,0.3,0,,,,,,,,,,,4.893,8.492,,,,,,,,,,,,,,,,,,,5.872,12.827,,36.465,,,,62.707,,,,1.835,2.455,3287.598,3999.797,0,0,2052.5,2135.938,0.313,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC5132E, CellID=51325",Reliable,0,0,0,0,0,0,0,0,0,0,3599040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397440,272000,0,109120,0,0,0,1920,0,0,0,2849144,3235968,0.867,0,,,,,,,,,,,3.623,,,,,,,,,,,,,,,,,,,,5.242,9.949,,109.12,,,,9.6,,,,1.794,2.393,8413.399,10936.332,0,0,2090,3169.063,25.938,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC5132D, CellID=51324",Reliable,0,0,0,0,0,0,0,0,0,0,1678720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571520,453120,0,154880,0,0,0,130880,0,0,0,848472,989992,0.233,0,,,,,,,,,,,4.431,,,,,,,,,,,,,,,,,,,,5.808,12.887,,42.317,,,,327.2,,,,1.828,2.286,2164.366,1707.27,0,0,1313.438,1431.875,0,0,0,0,0,0,,,0,0
2023-02-10 13:00,30,"RNCH-BT4-ACA/BSC6900UCell:Label=OC5132C, CellID=51323",Reliable,0,0,0,0,0,0,0,0,0,0,1340800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934400,297920,0,784320,0,0,0,580480,0,0,0,2222744,3079272,0.367,0,,,,,,,,,,,5.761,,,,,,,,,,,,,,,,,,,,4.8,11.794,,44.614,,,,62.552,,,,1.849,2.39,3885.899,4499.479,0,0,956.25,1259.375,173.75,0,0,0,380.938,0,,,0,0
