2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4304F, CellID=43046",Reliable,0,0,0,0,0,0,0,0,0,0,6928320,105600,3688960,34378880,399360,0,0,4800,0,0,0,0,0,0,0,0,0,0,0,0,4643840,133866560,57890560,432000,3520,0,0,0,0,0,0,12471136,16093304,1.783,0,,,,,,,,,,,7.58,2.992,15.266,38.73,13.102,,,9.6,,,,,,,,,,,,,4.397,12.467,21.978,38.23,7.04,,,,,,,1.735,2.357,15279.586,18102.855,0,0,151636.25,10028.438,384.688,30354.063,3.438,356.25,0,4.688,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4304E, CellID=43045",Reliable,0,0,0,0,0,0,0,0,0,0,4603200,15360,1397440,6992320,100160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3286400,28972800,17760000,5375360,6080,0,0,2253120,0,0,0,4965400,6888032,0.783,0,,,,,,,,,,,7.825,6.047,19.039,32.856,45.527,,,,,,,,,,,,,,,,4.767,12.891,23.471,45.118,6.756,,,65.308,,,,1.796,2.327,5379.905,7352.245,0,0,33082.188,5369.375,4637.813,4378.75,5.938,4.688,2200.313,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4304D, CellID=43044",Reliable,0,0,0,0,0,0,0,0,0,0,11435520,56000,2817280,19440640,195840,0,0,6400,0,0,0,0,0,0,0,0,0,0,0,0,7560640,137770240,62284800,1435520,2560,0,0,0,0,0,0,14914224,17817904,4.317,0,,,,,,,,,,,6.539,13.333,17.263,29.571,65.28,,,21.333,,,,,,,,,,,,,4.144,12.036,23.018,50.707,8.533,,,,,,,1.68,2.51,31023.489,48364.894,0,0,190520.938,13727.813,679.375,18464.688,0,191.25,0,6.25,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3415I, CellID=34159",Reliable,0,0,0,0,0,0,0,0,0,0,236480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130560,0,0,0,0,0,0,0,0,0,0,956456,1093864,0,0,,,,,,,,,,,11.962,,,,,,,,,,,,,,,,,,,,4.477,,,,,,,,,,,2.168,2.402,81.147,57.376,0,0,100.313,206.563,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3415H, CellID=34158",Reliable,0,0,0,0,0,0,0,0,0,0,558720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345280,0,0,0,0,0,0,0,0,0,0,2577656,2503248,0.117,0,,,,,,,,,,,10.792,,,,,,,,,,,,,,,,,,,,4.57,,,,,,,,,,,2.177,2.42,1113.227,1037.766,0,0,277.5,441.25,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3415G, CellID=34157",Reliable,0,0,0,0,0,0,0,0,0,0,1923840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1552000,3840,0,0,0,0,0,0,0,0,0,3758552,5812888,0.3,0,,,,,,,,,,,9.891,,,,,,,,,,,,,,,,,,,,4.826,6.4,,,,,,,,,,2.168,2.54,3060.563,3489.133,0,0,1466.875,1776.563,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3415F, CellID=34156",Reliable,0,0,0,0,0,0,0,0,0,0,135680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88000,0,0,0,0,0,0,0,0,0,0,911424,970864,0.017,0,,,,,,,,,,,11.058,,,,,,,,,,,,,,,,,,,,4.422,,,,,,,,,,,2.143,2.41,50.247,137.917,0,0,85.938,132.5,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3415E, CellID=34155",Reliable,0,0,0,0,0,0,0,0,0,0,447040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496640,1280,0,0,0,0,0,0,0,0,0,2657008,2580600,0.183,0,,,,,,,,,,,8.959,,,,,,,,,,,,,,,,,,,,4.978,6.4,,,,,,,,,,2.077,2.369,1405.764,1674.045,0,0,475.313,406.875,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3415D, CellID=34154",Reliable,0,0,0,0,0,0,0,0,0,0,1528000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086080,22720,640,0,0,0,0,0,0,0,0,3367632,4977952,0.533,0,,,,,,,,,,,8.182,,,,,,,,,,,,,,,,,,,,4.906,8.114,6.4,,,,,,,,,2.158,2.539,10663.59,9242.49,0,0,1027.188,1459.375,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3415C, CellID=34153",Reliable,0,0,0,0,0,0,0,0,0,0,119360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50240,0,0,0,0,0,0,0,0,0,0,753448,996568,0.033,0,,,,,,,,,,,9.889,,,,,,,,,,,,,,,,,,,,4.609,,,,,,,,,,,2.229,2.354,215.604,286.754,0,0,49.063,116.563,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3415B, CellID=34152",Reliable,0,0,0,0,0,0,0,0,0,0,255040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179200,19520,0,0,0,0,0,0,0,0,0,2030104,2614136,0.083,0,,,,,,,,,,,4.169,,,,,,,,,,,,,,,,,,,,4.926,17.745,,,,,,,,,,2.267,2.411,513.165,628.572,0,0,184.375,233.125,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3415A, CellID=34151",Reliable,0,0,0,0,0,0,0,0,0,0,1812800,0,81600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382400,5120,86080,0,0,0,0,0,0,0,0,3921016,6001512,0.617,0,,,,,,,,,,,8.908,,29.565,,,,,,,,,,,,,,,,,,4.538,6.4,15.737,,,,,,,,,2.127,2.622,5464.53,7173.651,0,0,1373.125,1720,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3774I, CellID=37749",Reliable,0,0,0,0,0,0,0,0,0,0,5360000,0,257280,144640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3931200,4087680,3122240,1861440,0,0,0,1387520,0,0,0,6110944,9795248,1.333,0,,,,,,,,,,,9.251,,8.173,14.789,,,,,,,,,,,,,,,,,4.658,11.452,23.488,40.005,,,,65.172,,,,1.91,2.539,13304.774,17775.117,0,0,8186.875,5440.313,1455.313,141.25,0,0,816.563,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3774H, CellID=37748",Reliable,0,0,0,0,0,0,0,0,0,0,1952320,0,2880,9920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443840,10139200,5112960,3449600,0,0,0,3104000,0,0,0,5888720,7455264,0.583,0,,,,,,,,,,,8.162,,4.8,16.533,,,,,,,,,,,,,,,,,4.561,12.609,19.325,37.974,,,,81.002,,,,1.922,2.321,6156.411,8315.76,0,0,6494.688,1860.313,1310.625,0,0,0,855.938,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3774G, CellID=37747",Reliable,0,0,0,0,0,0,0,0,0,0,4180480,37760,3200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3784640,14170560,4333440,2427520,0,0,0,1094400,0,0,0,6092272,8915328,1.433,0,,,,,,,,,,,8.658,14.303,0.164,,,,,,,,,,,,,,,,,,4.703,12.578,20.401,31.485,,,,32.122,,,,1.874,2.47,16516.465,18831.644,0,0,11916.875,4091.25,1339.375,0,0,0,572.188,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3774F, CellID=37746",Reliable,0,0,0,0,0,0,0,0,0,0,5219520,354240,498240,332160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096640,5041600,4891520,1921920,0,0,0,2438080,0,0,0,6347464,10039224,0.817,0,,,,,,,,,,,8.711,6.621,7.773,15.757,,,,,,,,,,,,,,,,,4.692,11.091,19.544,30.835,,,,70.322,,,,1.934,2.557,7357.007,9951.978,0,0,9769.688,5270,1220.313,112.188,0,0,1096.875,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3774E, CellID=37745",Reliable,0,0,0,0,0,0,0,0,0,0,2119040,0,0,8960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400640,6011840,2751040,6297280,0,0,0,12037760,0,0,0,5302872,6925728,0.833,0,,,,,,,,,,,9.589,,,8.96,,,,,,,,,,,,,,,,,4.53,12.55,19.299,33.439,,,,65.412,,,,1.949,2.351,7773.53,10162.012,0,0,4575.313,1983.125,2208.125,5.313,0,0,5771.563,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3774D, CellID=37744",Reliable,0,0,0,0,0,0,0,0,0,0,2543040,22400,1316160,943680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1859520,7724480,3666880,4266560,0,0,0,4180480,0,0,0,5937448,8462944,0.95,0,,,,,,,,,,,7.415,4.148,5.379,23.627,,,,,,,,,,,,,,,,,4.49,11.82,16.38,24.123,,,,41.626,,,,1.895,2.428,8059.886,8709.167,0,0,7441.25,2904.688,2083.75,527.188,0,0,1192.5,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4575I, CellID=45759",Reliable,0,0,0,0,0,0,0,0,0,0,2416640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700480,13440,72960,0,0,0,0,0,0,0,0,7373944,9028840,0.35,0,,,,,,,,,,,9.231,,,,,,,,,,,,,,,,,,,,4.656,7.906,22.8,,,,,,,,,2.321,2.477,2300.353,2492.716,0,0,1713.438,2291.875,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4575H, CellID=45758",Reliable,0,0,0,0,0,0,0,0,0,0,816960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708800,0,65600,0,0,0,0,0,0,0,0,1358264,2001152,0.033,0,,,,,,,,,,,8.034,,,,,,,,,,,,,,,,,,,,5.157,,25.328,,,,,,,,,2.15,2.439,121.901,228.93,0,0,1660.938,758.438,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4575G, CellID=45757",Reliable,0,0,0,0,0,0,0,0,0,0,2024960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449600,1280,0,0,0,0,0,0,0,0,0,5021472,6718008,0.75,0,,,,,,,,,,,8.103,,,,,,,,,,,,,,,,,,,,4.588,6.4,,,,,,,,,,2.355,2.506,6319.854,8232.396,0,0,1272.5,1757.5,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4575F, CellID=45756",Reliable,0,0,0,0,0,0,0,0,0,0,2006080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292160,18240,0,0,0,0,0,0,0,0,0,6287264,8256448,0.867,0,,,,,,,,,,,8.809,,,,,,,,,,,,,,,,,,,,4.648,6.08,,,,,,,,,,2.256,2.452,7916.642,6724.735,0,0,1194.063,1827.5,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4575E, CellID=45755",Reliable,0,0,0,0,0,0,0,0,0,0,596480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621440,0,0,0,0,0,0,0,0,0,0,963712,1743040,0.333,0,,,,,,,,,,,9.903,,,,,,,,,,,,,,,,,,,,4.967,,,,,,,,,,,2.028,2.529,4424.425,5000.685,0,0,570.938,554.063,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4575D, CellID=45754",Reliable,0,0,0,0,0,0,0,0,0,0,2870080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1975360,15360,0,0,0,0,0,0,0,0,0,5444408,7766624,0.367,0,,,,,,,,,,,9.083,,,,,,,,,,,,,,,,,,,,4.576,8.533,,,,,,,,,,2.304,2.566,3617.748,4347.479,0,0,1887.5,2698.75,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4575C, CellID=45753",Reliable,0,0,0,0,0,0,0,0,0,0,1635200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197760,50240,69120,1920,0,0,0,0,0,0,0,9684512,10990680,0.7,0,,,,,,,,,,,4.34,,,,,,,,,,,,,,,,,,,,4.692,13.764,22.297,9.6,,,,,,,,2.322,2.347,9674.568,7865.189,0,0,1144.375,1505.313,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4575B, CellID=45752",Reliable,0,0,0,0,0,0,0,0,0,0,585280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126720,0,0,0,0,0,0,0,0,0,0,1441792,2015456,0.15,0,,,,,,,,,,,10.344,,,,,,,,,,,,,,,,,,,,5.52,,,,,,,,,,,2.11,2.525,933.129,1737.078,0,0,1085.313,548.438,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4575A, CellID=45751",Reliable,0,0,0,0,0,0,0,0,0,0,2608960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2059200,0,55680,0,0,0,0,0,0,0,0,8680112,10701144,0.783,0,,,,,,,,,,,7.687,,,,,,,,,,,,,,,,,,,,4.493,,27.161,,,,,,,,,2.316,2.441,5555.599,8071.311,0,0,2063.438,2535,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4457I, CellID=44579",Reliable,0,0,0,0,0,0,0,0,0,0,2134080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452160,11840,17600,0,0,0,0,0,0,0,0,6503632,8142088,0.75,0,,,,,,,,,,,9.162,,,,,,,,,,,,,,,,,,,,4.695,10.764,22,,,,,,,,,2.267,2.624,5928.46,9285.504,0,0,1435.938,2050.313,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4457H, CellID=44578",Reliable,0,0,0,0,0,0,0,0,0,0,2584000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986880,11840,162240,0,0,0,0,0,0,0,0,6500528,9192648,0.95,0,,,,,,,,,,,10.116,,,,,,,,,,,,,,,,,,,,4.733,7.4,9.433,,,,,,,,,2.148,2.681,6191.313,7891.901,0,0,2050,2468.438,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4457G, CellID=44577",Reliable,0,0,0,0,0,0,0,0,0,0,1054080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767360,240960,79360,0,0,0,0,0,0,0,0,2863376,3952944,0.117,0,,,,,,,,,,,6.192,,,,,,,,,,,,,,,,,,,,4.743,14.124,18.456,,,,,,,,,2.279,2.504,1087.397,1531.547,0,0,798.438,1005.938,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4457F, CellID=44576",Reliable,0,0,0,0,0,0,0,0,0,0,1615040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138880,82560,9280,0,0,0,0,0,0,0,0,6109408,7611648,0.25,0,,,,,,,,,,,10.346,,,,,,,,,,,,,,,,,,,,4.799,8.783,23.2,,,,,,,,,2.214,2.569,2654.928,2744.383,0,0,1181.25,1537.5,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4457E, CellID=44575",Reliable,0,0,0,0,0,0,0,0,0,0,4453440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2914240,1280,0,0,0,0,0,0,0,0,0,7432272,9807304,1.167,0,,,,,,,,,,,8.681,,,,,,,,,,,,,,,,,,,,4.678,6.4,,,,,,,,,,2.138,2.722,9255.662,12384.499,0,0,2822.188,4269.688,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4457D, CellID=44574",Reliable,0,0,0,0,0,0,0,0,0,0,1131840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930880,89600,39040,0,0,0,0,0,0,0,0,3000496,4133056,0.217,0,,,,,,,,,,,9.308,,,,,,,,,,,,,,,,,,,,4.902,11.342,12.594,,,,,,,,,2.292,2.578,1313.525,2015.529,0,0,963.125,1050.625,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4457C, CellID=44573",Reliable,0,0,0,0,0,0,0,0,0,0,2642240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1802880,0,0,0,0,0,0,0,0,0,0,10330168,12331704,0.517,0,,,,,,,,,,,8.414,,,,,,,,,,,,,,,,,,,,4.638,,,,,,,,,,,2.369,2.639,4544.438,5482.166,0,0,1687.188,2464.688,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4457B, CellID=44572",Reliable,0,0,0,0,0,0,0,0,0,0,2937920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2003840,128960,60800,1280,0,0,0,0,0,0,0,6385832,9243208,0.933,0,,,,,,,,,,,8.889,,,,,,,,,,,,,,,,,,,,4.605,10.579,18.708,6.4,,,,,,,,2.284,2.676,10798.186,10144.326,0,0,2051.563,2853.125,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4457A, CellID=44571",Reliable,0,0,0,0,0,0,0,0,0,0,1140160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849600,26880,91520,0,0,0,0,0,0,0,0,3383968,4323912,0.733,0,,,,,,,,,,,7.937,,,,,,,,,,,,,,,,,,,,4.799,7.265,16.343,,,,,,,,,2.363,2.543,4207.928,6117.353,0,0,899.375,1048.438,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4601I, CellID=46019",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4601H, CellID=46018",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4601G, CellID=46017",Reliable,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4601F, CellID=46016",Reliable,0,0,0,0,0,0,0,0,0,0,113600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56000,618560,170560,94080,0,0,0,153280,0,0,0,1206872,1575424,0.067,0,,,,,,,,,,,11.105,,,,,,,,,,,,,,,,,,,,5.041,13.412,21.057,24.955,,,,90.165,,,,2.203,2.244,244.288,778.129,0,0,260,103.438,15.938,0,0,0,76.875,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4601E, CellID=46015",Reliable,0,0,0,0,0,0,0,0,0,0,4876800,0,703680,608640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3272000,7210880,4934080,2224000,0,0,0,315840,0,0,0,6834408,10799120,0.717,0,,,,,,,,,,,9.624,,10.234,37.203,,,,,,,,,,,,,,,,,4.508,12.071,21.063,31.758,,,,49.739,,,,1.926,2.435,8086.881,8554.825,0,0,9270.313,4893.438,1275.938,237.813,0,0,13.125,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4601D, CellID=46014",Reliable,0,0,0,0,0,0,0,0,0,0,4340160,0,371520,440960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3704960,30758080,24770880,25097600,0,0,0,48290240,0,0,0,11735976,15779896,2.783,0,,,,,,,,,,,9.002,,5.314,59.589,,,,,,,,,,,,,,,,,4.631,12.247,20.754,34.144,,,,88.596,,,,1.882,2.326,29107.938,33284.338,0,0,43224.375,4355.313,15893.75,129.687,0,0,28171.25,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4601C, CellID=46013",Reliable,0,0,0,0,0,0,0,0,0,0,3142080,4800,469760,40320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570240,4606720,3403840,4431360,0,0,0,5823360,0,0,0,8767968,11831456,2.083,0,,,,,,,,,,,8.676,4.8,10.976,7.754,,,,,,,,,,,,,,,,,4.655,11.607,21.03,42.564,,,,62.516,,,,2.095,2.564,19524.724,21426.055,0,0,7529.688,3004.688,2341.563,0,0,0,2749.688,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4601B, CellID=46012",Reliable,0,0,0,0,0,0,0,0,0,0,4607680,0,41600,41920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3157760,6705280,5157440,3936000,0,0,0,1310080,0,0,0,7292248,10798256,1.383,0,,,,,,,,,,,8.638,,16.911,14.356,,,,,,,,,,,,,,,,,4.54,12.107,22.097,35.511,,,,52.215,,,,1.972,2.404,16414.366,16230.268,0,0,8813.75,4456.25,1580.938,0,0,0,284.688,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT4601A, CellID=46011",Reliable,0,0,0,0,0,0,0,0,0,0,5613120,0,153280,315840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4750080,31797760,30808000,20563840,0,0,0,36429440,0,0,0,13138024,18141024,2.05,0,,,,,,,,,,,9.182,,14.299,40.912,,,,,,,,,,,,,,,,,4.477,11.835,21.925,36.991,,,,100.351,,,,1.901,2.385,23066.229,24349.985,0,0,49355,5360.313,11617.813,168.438,0,0,15006.875,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3874I, CellID=38749",Reliable,0,0,0,0,0,0,0,0,0,0,176960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114240,253440,28800,0,0,0,0,0,0,0,0,656136,743896,0.117,0,,,,,,,,,,,10.971,,,,,,,,,,,,,,,,,,,,4.672,13.502,24.407,,,,,,,,,2.319,2.293,1432.271,1609.341,0,0,243.75,172.813,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3874H, CellID=38748",Reliable,0,0,0,0,0,0,0,0,0,0,891520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574080,640,38080,0,0,0,0,0,0,0,0,1499040,2436144,0.083,0,,,,,,,,,,,10.23,,,,,,,,,,,,,,,,,,,,4.96,6.4,19.629,,,,,,,,,2.069,2.342,646.345,1204.402,0,0,597.813,870.625,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3874G, CellID=38747",Reliable,0,0,0,0,0,0,0,0,0,0,946880,0,0,862080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541120,165120,384960,191360,0,0,0,30080,0,0,0,1564000,1990800,0.183,0,,,,,,,,,,,9.41,,,45.468,,,,,,,,,,,,,,,,,4.72,12.547,20.597,31.37,,,,20.053,,,,2.2,2.338,1572.079,1903.425,0,0,849.375,907.5,73.75,841.875,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3874F, CellID=38746",Reliable,0,0,0,0,0,0,0,0,0,0,48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53120,0,73920,0,0,0,0,0,0,0,0,358592,409760,0.2,0,,,,,,,,,,,7.317,,,,,,,,,,,,,,,,,,,,4.54,,30.42,,,,,,,,,2.124,2.257,3357.024,3089.895,0,0,114.063,46.875,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3874E, CellID=38745",Reliable,0,0,0,0,0,0,0,0,0,0,744960,0,0,212800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419520,4160,43520,63680,0,0,0,53760,0,0,0,957632,1772128,0.833,0,,,,,,,,,,,10.938,,,37.73,,,,,,,,,,,,,,,,,4.674,10.4,21.869,56.354,,,,134.4,,,,1.906,2.369,12543.396,6110.867,0,0,451.563,727.5,0,207.813,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3874D, CellID=38744",Reliable,0,0,0,0,0,0,0,0,0,0,523200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286400,55040,112000,166400,0,0,0,12160,0,0,0,1232360,1543880,0.217,0,,,,,,,,,,,11.232,,,,,,,,,,,,,,,,,,,,4.584,8.023,19.113,52,,,,15.2,,,,2.195,2.336,1997.777,3345.849,0,0,304.063,455.938,0,0,0,0,0,0,,,0,0
2023-03-20 08:00,30,"RNCH-BT4-BTO/BSC6900UCell:Label=CT3566I, CellID=35669",Reliable,0,0,0,0,0,0,0,0,0,0,3590400,53120,200960,1041600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2367040,38522240,20436800,15414400,0,0,0,16128000,0,0,0,11615088,16486200,1.767,0,,,,,,,,,,,8.927,14.435,18.007,31.602,,,,,,,,,,,,,,,,,4.337,12.527,21.639,35.59,,,,94.035,,,,1.921,2.385,14248.239,22478.5,0,0,32084.063,3462.5,11142.5,346.875,0,0,14141.25,0,,,0,0
