Result Time,Granularity Period,Object Name,Reliability,U_RRC_SETUP_SUCCESS_RATIO_DEN_NONE,U_RRC_SETUP_SUCCESS_RATIO_NUM_NONE
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3974B, CellID=39742",Reliable,210,209
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3974A, CellID=39741",Reliable,404,392
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3932F, CellID=39326",Reliable,81,78
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3932E, CellID=39325",Reliable,114,113
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3932D, CellID=39324",Reliable,153,144
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3932C, CellID=39323",Reliable,90,88
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3932B, CellID=39322",Reliable,185,182
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3932A, CellID=39321",Reliable,200,197
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3840F, CellID=38406",Reliable,171,170
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3840E, CellID=38405",Reliable,111,111
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3840D, CellID=38404",Reliable,175,173
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3840C, CellID=38403",Reliable,284,280
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3840B, CellID=38402",Reliable,137,135
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3840A, CellID=38401",Reliable,237,230
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3303D, CellID=33034",Reliable,100,99
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3303A, CellID=33031",Reliable,37,35
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3271F, CellID=32716",Reliable,40,40
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3271E, CellID=32715",Reliable,111,111
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3271D, CellID=32714",Reliable,42,37
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3271C, CellID=32713",Reliable,67,66
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3271B, CellID=32712",Reliable,154,152
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3271A, CellID=32711",Reliable,84,83
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3083F, CellID=30836",Reliable,59,59
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3083E, CellID=30835",Reliable,98,98
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3083D, CellID=30834",Reliable,18,17
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3083C, CellID=30833",Reliable,37,37
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3083B, CellID=30832",Reliable,179,176
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3083A, CellID=30831",Reliable,38,38
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4101F, CellID=41016",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4101E, CellID=41015",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4101D, CellID=41014",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4101C, CellID=41013",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4101B, CellID=41012",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4101A, CellID=41011",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3974F, CellID=39746",Reliable,236,232
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3974C, CellID=39743",Reliable,234,231
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3941F, CellID=39416",Reliable,166,165
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3941E, CellID=39415",Reliable,274,268
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3941D, CellID=39414",Reliable,55,54
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3941C, CellID=39413",Reliable,398,391
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3941B, CellID=39412",Reliable,489,480
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3941A, CellID=39411",Reliable,109,109
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5107D, CellID=51074",Reliable,1,1
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5107A, CellID=51071",Reliable,19,18
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4258F, CellID=42586",Reliable,7,7
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4258E, CellID=42585",Reliable,19,19
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4258D, CellID=42584",Reliable,91,89
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4258C, CellID=42583",Reliable,86,85
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4258B, CellID=42582",Reliable,38,38
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4258A, CellID=42581",Reliable,132,130
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3202F, CellID=32026",Reliable,587,566
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3202E, CellID=32025",Reliable,318,310
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3202D, CellID=32024",Reliable,383,380
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3202C, CellID=32023",Reliable,1144,1112
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3202B, CellID=32022",Reliable,399,389
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3202A, CellID=32021",Reliable,547,538
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3166E, CellID=31665",Reliable,272,269
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3166D, CellID=31664",Reliable,172,167
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3166B, CellID=31662",Reliable,278,274
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3166A, CellID=31661",Reliable,152,150
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3788I, CellID=37889",Reliable,104,104
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3788H, CellID=37888",Reliable,49,49
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3788G, CellID=37887",Reliable,353,344
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3788F, CellID=37886",Reliable,109,109
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3788E, CellID=37885",Reliable,61,60
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3788D, CellID=37884",Reliable,364,356
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3788C, CellID=37883",Reliable,120,120
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3788B, CellID=37882",Reliable,108,105
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3788A, CellID=37881",Reliable,366,359
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3189I, CellID=31899",Reliable,100,98
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3189G, CellID=31897",Reliable,47,47
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3189F, CellID=31896",Reliable,45,45
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3189D, CellID=31894",Reliable,46,46
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3189C, CellID=31893",Reliable,77,76
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3189A, CellID=31891",Reliable,69,68
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4192F, CellID=41926",Reliable,67,67
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4192E, CellID=41925",Reliable,88,88
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4192D, CellID=41924",Reliable,63,61
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4192C, CellID=41923",Reliable,66,63
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4192B, CellID=41922",Reliable,106,106
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4192A, CellID=41921",Reliable,103,100
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3585E, CellID=35855",Reliable,9,8
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3585D, CellID=35854",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3585B, CellID=35852",Reliable,35,35
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3585A, CellID=35851",Reliable,284,278
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4264F, CellID=42646",Reliable,166,163
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4264E, CellID=42645",Reliable,124,122
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4264D, CellID=42644",Reliable,81,79
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4264C, CellID=42643",Reliable,224,221
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4264B, CellID=42642",Reliable,194,192
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4264A, CellID=42641",Reliable,197,192
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3104F, CellID=31046",Reliable,58,58
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3104E, CellID=31045",Reliable,9,8
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3104D, CellID=31044",Reliable,135,129
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3104C, CellID=31043",Reliable,68,68
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3104B, CellID=31042",Reliable,25,24
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3104A, CellID=31041",Reliable,230,219
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3059F, CellID=30596",Reliable,147,146
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3059E, CellID=30595",Reliable,123,123
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3059D, CellID=30594",Reliable,169,149
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3059C, CellID=30593",Reliable,226,220
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3059B, CellID=30592",Reliable,190,187
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3059A, CellID=30591",Reliable,280,275
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4373G, CellID=43737",Reliable,147,141
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4373D, CellID=43734",Reliable,141,137
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4373A, CellID=43731",Reliable,133,132
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4049E, CellID=40495",Reliable,44,44
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4049D, CellID=40494",Reliable,26,24
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4049B, CellID=40492",Reliable,93,93
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4049A, CellID=40491",Reliable,70,68
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5189F, CellID=51896",Reliable,202,200
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5189E, CellID=51895",Reliable,127,125
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5189D, CellID=51894",Reliable,256,253
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5189C, CellID=51893",Reliable,289,283
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5189B, CellID=51892",Reliable,199,191
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5189A, CellID=51891",Reliable,231,227
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3303C, CellID=33033",Reliable,156,156
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3303B, CellID=33032",Reliable,205,203
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3303F, CellID=33036",Reliable,83,83
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3303E, CellID=33035",Reliable,158,154
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3075D, CellID=30754",Reliable,620,610
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3075A, CellID=30751",Reliable,642,633
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3189H, CellID=31898",Reliable,66,66
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3189E, CellID=31895",Reliable,48,48
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3189B, CellID=31892",Reliable,65,64
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3273F, CellID=32736",Reliable,244,241
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3273E, CellID=32735",Reliable,37,37
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3273D, CellID=32734",Reliable,239,237
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3273C, CellID=32733",Reliable,284,278
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3273B, CellID=32732",Reliable,66,64
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3273A, CellID=32731",Reliable,294,287
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4198F, CellID=41986",Reliable,62,61
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4198E, CellID=41985",Reliable,212,211
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4198D, CellID=41984",Reliable,148,146
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4198C, CellID=41983",Reliable,82,82
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4198B, CellID=41982",Reliable,515,507
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4198A, CellID=41981",Reliable,241,239
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4442E, CellID=44425",Reliable,3,3
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4442D, CellID=44424",Reliable,9,9
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4442B, CellID=44422",Reliable,4,4
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4442A, CellID=44421",Reliable,28,28
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3269F, CellID=32696",Reliable,325,322
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3269E, CellID=32695",Reliable,111,107
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3269D, CellID=32694",Reliable,110,109
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3269C, CellID=32693",Reliable,505,487
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3269B, CellID=32692",Reliable,158,155
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3269A, CellID=32691",Reliable,115,115
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5112E, CellID=51125",Reliable,133,132
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5112D, CellID=51124",Reliable,185,179
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5112B, CellID=51122",Reliable,217,209
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS5112A, CellID=51121",Reliable,246,237
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3151F, CellID=31516",Reliable,42,42
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3151E, CellID=31515",Reliable,149,147
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3151D, CellID=31514",Reliable,40,40
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3151C, CellID=31513",Reliable,41,38
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3151B, CellID=31512",Reliable,205,192
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3151A, CellID=31511",Reliable,88,86
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3585C, CellID=35853",Reliable,137,131
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3585F, CellID=35856",Reliable,42,42
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4511E, CellID=45115",Reliable,131,128
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4511D, CellID=45114",Reliable,73,73
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4511B, CellID=45112",Reliable,161,158
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4511A, CellID=45111",Reliable,155,150
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4587F, CellID=45876",Reliable,50,49
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4587E, CellID=45875",Reliable,24,24
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4587D, CellID=45874",Reliable,33,33
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4587C, CellID=45873",Reliable,34,31
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4587B, CellID=45872",Reliable,27,26
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4587A, CellID=45871",Reliable,59,58
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3339C, CellID=33393",Reliable,153,152
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3339B, CellID=33392",Reliable,189,183
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3339A, CellID=33391",Reliable,190,188
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3583F, CellID=35836",Reliable,89,86
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3583E, CellID=35835",Reliable,431,427
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3583C, CellID=35833",Reliable,192,191
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3583B, CellID=35832",Reliable,468,456
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3593F, CellID=35936",Reliable,495,488
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3593E, CellID=35935",Reliable,82,80
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3593D, CellID=35934",Reliable,444,438
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3593C, CellID=35933",Reliable,558,547
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3593B, CellID=35932",Reliable,140,139
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3593A, CellID=35931",Reliable,528,515
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3650I, CellID=36509",Reliable,278,273
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3650H, CellID=36508",Reliable,85,84
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3650G, CellID=36507",Reliable,74,74
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3650F, CellID=36506",Reliable,265,264
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3650E, CellID=36505",Reliable,91,91
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3650D, CellID=36504",Reliable,26,24
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3650C, CellID=36503",Reliable,335,332
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3650B, CellID=36502",Reliable,193,191
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3650A, CellID=36501",Reliable,79,75
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3929F, CellID=39296",Reliable,319,311
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3929E, CellID=39295",Reliable,340,333
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3929D, CellID=39294",Reliable,134,130
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3929C, CellID=39293",Reliable,365,364
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3929B, CellID=39292",Reliable,242,242
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3929A, CellID=39291",Reliable,129,128
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4070E, CellID=40705",Reliable,179,172
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4070D, CellID=40704",Reliable,152,142
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4070B, CellID=40702",Reliable,241,235
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS4070A, CellID=40701",Reliable,154,151
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3324A, CellID=33241",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3324E, CellID=33245",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3324D, CellID=33244",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3399H, CellID=33998",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3399G, CellID=33997",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3399E, CellID=33995",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3399D, CellID=33994",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3399B, CellID=33992",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3399A, CellID=33991",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3582F, CellID=35826",Reliable,184,183
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3582E, CellID=35825",Reliable,42,40
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3582D, CellID=35824",Reliable,31,31
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3582C, CellID=35823",Reliable,428,423
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3582B, CellID=35822",Reliable,141,138
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3582A, CellID=35821",Reliable,67,67
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3645E, CellID=36455",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3645D, CellID=36454",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3645B, CellID=36452",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3645A, CellID=36451",Reliable,0,0
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3667C, CellID=36673",Reliable,56,56
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3667B, CellID=36672",Reliable,80,79
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3667A, CellID=36671",Reliable,256,246
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3709F, CellID=37096",Reliable,3,3
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3709E, CellID=37095",Reliable,19,19
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3709D, CellID=37094",Reliable,45,45
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3709C, CellID=37093",Reliable,26,26
2023-03-20 08:00,30,"RNCH-MC4-LMS/BSC6900UCell:Label=CS3709B, CellID=37092",Reliable,26,25
